profileID,respID,qID,altID,obsID,upfront,discount,window,guaranteed,lv_2_charger_No,lv_2_charger_Yes,no_choice
0,408,1,3,3257,0,0,0,0,0,0,1
22,408,2,1,3258,100,10,1,25,0,1,0
34,408,2,2,3258,100,50,1,25,0,1,0
0,408,2,3,3258,0,0,0,0,0,0,1
162,408,3,1,3259,500,50,0.5,75,0,1,0
179,408,3,2,3259,300,50,1,75,0,1,0
0,408,3,3,3259,0,0,0,0,0,0,1
91,408,4,1,3260,100,10,1,50,1,0,0
179,408,4,2,3260,300,50,1,75,0,1,0
0,408,4,3,3260,0,0,0,0,0,0,1
104,408,5,1,3261,300,50,1,50,1,0,0
165,408,5,2,3261,500,10,1,75,1,0,0
0,408,5,3,3261,0,0,0,0,0,0,1
204,408,6,1,3262,500,10,4,75,0,1,0
175,408,6,2,3262,100,50,1,75,1,0,0
0,408,6,3,3262,0,0,0,0,0,0,1
27,408,7,1,3263,500,25,1,25,1,0,0
90,408,7,2,3263,500,50,0.5,50,0,1,0
0,408,7,3,3263,0,0,0,0,0,0,1
90,408,8,1,3264,500,50,0.5,50,0,1,0
133,408,8,2,3264,100,25,4,50,1,0,0
0,408,8,3,3264,0,0,0,0,0,0,1
48,409,1,1,3265,500,25,2,25,0,1,0
70,409,1,2,3265,100,50,4,25,0,1,0
0,409,1,3,3265,0,0,0,0,0,0,1
190,409,2,1,3266,100,25,2,75,0,1,0
128,409,2,2,3266,300,10,4,50,1,0,0
0,409,2,3,3266,0,0,0,0,0,0,1
27,409,3,1,3267,500,25,1,25,1,0,0
152,409,3,2,3267,300,25,0.5,75,1,0,0
0,409,3,3,3267,0,0,0,0,0,0,1
97,409,4,1,3268,100,25,1,50,1,0,0
207,409,4,2,3268,500,25,4,75,1,0,0
0,409,4,3,3268,0,0,0,0,0,0,1
38,409,5,1,3269,300,10,2,25,1,0,0
36,409,5,2,3269,500,50,1,25,0,1,0
0,409,5,3,3269,0,0,0,0,0,0,1
4,409,6,1,3270,100,10,0.5,25,0,1,0
13,409,6,2,3270,100,50,0.5,25,1,0,0
0,409,6,3,3270,0,0,0,0,0,0,1
33,409,7,1,3271,500,50,1,25,1,0,0
202,409,7,2,3271,100,10,4,75,0,1,0
0,409,7,3,3271,0,0,0,0,0,0,1
126,409,8,1,3272,500,50,2,50,0,1,0
204,409,8,2,3272,500,10,4,75,0,1,0
0,409,8,3,3272,0,0,0,0,0,0,1
122,410,1,1,3273,300,50,2,50,1,0,0
128,410,1,2,3273,300,10,4,50,1,0,0
0,410,1,3,3273,0,0,0,0,0,0,1
210,410,2,1,3274,500,25,4,75,0,1,0
89,410,2,2,3274,300,50,0.5,50,0,1,0
0,410,2,3,3274,0,0,0,0,0,0,1
68,410,3,1,3275,300,50,4,25,1,0,0
28,410,3,2,3275,100,25,1,25,0,1,0
0,410,3,3,3275,0,0,0,0,0,0,1
114,410,4,1,3276,500,10,2,50,0,1,0
63,410,4,2,3276,500,25,4,25,1,0,0
0,410,4,3,3276,0,0,0,0,0,0,1
126,410,5,1,3277,500,50,2,50,0,1,0
104,410,5,2,3277,300,50,1,50,1,0,0
0,410,5,3,3277,0,0,0,0,0,0,1
44,410,6,1,3278,300,25,2,25,1,0,0
67,410,6,2,3278,100,50,4,25,1,0,0
0,410,6,3,3278,0,0,0,0,0,0,1
21,410,7,1,3279,500,10,1,25,1,0,0
101,410,7,2,3279,300,25,1,50,0,1,0
0,410,7,3,3279,0,0,0,0,0,0,1
101,410,8,1,3280,300,25,1,50,0,1,0
56,410,8,2,3280,300,10,4,25,1,0,0
0,410,8,3,3280,0,0,0,0,0,0,1
178,411,1,1,3281,100,50,1,75,0,1,0
30,411,1,2,3281,500,25,1,25,0,1,0
0,411,1,3,3281,0,0,0,0,0,0,1
9,411,2,1,3282,500,25,0.5,25,1,0,0
164,411,2,2,3282,300,10,1,75,1,0,0
0,411,2,3,3282,0,0,0,0,0,0,1
133,411,3,1,3283,100,25,4,50,1,0,0
76,411,3,2,3283,100,10,0.5,50,0,1,0
0,411,3,3,3283,0,0,0,0,0,0,1
155,411,4,1,3284,300,25,0.5,75,0,1,0
213,411,4,2,3284,500,50,4,75,1,0,0
0,411,4,3,3284,0,0,0,0,0,0,1
42,411,5,1,3285,500,10,2,25,0,1,0
96,411,5,2,3285,500,10,1,50,0,1,0
0,411,5,3,3285,0,0,0,0,0,0,1
82,411,6,1,3286,100,25,0.5,50,0,1,0
1,411,6,2,3286,100,10,0.5,25,1,0,0
0,411,6,3,3286,0,0,0,0,0,0,1
135,411,7,1,3287,500,25,4,50,1,0,0
197,411,7,2,3287,300,50,2,75,0,1,0
0,411,7,3,3287,0,0,0,0,0,0,1
39,411,8,1,3288,500,10,2,25,1,0,0
207,411,8,2,3288,500,25,4,75,1,0,0
0,411,8,3,3288,0,0,0,0,0,0,1
109,412,1,1,3289,100,10,2,50,1,0,0
67,412,1,2,3289,100,50,4,25,1,0,0
0,412,1,3,3289,0,0,0,0,0,0,1
2,412,2,1,3290,300,10,0.5,25,1,0,0
91,412,2,2,3290,100,10,1,50,1,0,0
0,412,2,3,3290,0,0,0,0,0,0,1
132,412,3,1,3291,500,10,4,50,0,1,0
108,412,3,2,3291,500,50,1,50,0,1,0
0,412,3,3,3291,0,0,0,0,0,0,1
31,412,4,1,3292,100,50,1,25,1,0,0
97,412,4,2,3292,100,25,1,50,1,0,0
0,412,4,3,3292,0,0,0,0,0,0,1
19,412,5,1,3293,100,10,1,25,1,0,0
176,412,5,2,3293,300,50,1,75,1,0,0
0,412,5,3,3293,0,0,0,0,0,0,1
81,412,6,1,3294,500,25,0.5,50,1,0,0
203,412,6,2,3294,300,10,4,75,0,1,0
0,412,6,3,3294,0,0,0,0,0,0,1
207,412,7,1,3295,500,25,4,75,1,0,0
94,412,7,2,3295,100,10,1,50,0,1,0
0,412,7,3,3295,0,0,0,0,0,0,1
208,412,8,1,3296,100,25,4,75,0,1,0
186,412,8,2,3296,500,10,2,75,0,1,0
0,412,8,3,3296,0,0,0,0,0,0,1
216,413,1,1,3297,500,50,4,75,0,1,0
121,413,1,2,3297,100,50,2,50,1,0,0
0,413,1,3,3297,0,0,0,0,0,0,1
99,413,2,1,3298,500,25,1,50,1,0,0
130,413,2,2,3298,100,10,4,50,0,1,0
0,413,2,3,3298,0,0,0,0,0,0,1
90,413,3,1,3299,500,50,0.5,50,0,1,0
45,413,3,2,3299,500,25,2,25,1,0,0
0,413,3,3,3299,0,0,0,0,0,0,1
82,413,4,1,3300,100,25,0.5,50,0,1,0
166,413,4,2,3300,100,10,1,75,0,1,0
0,413,4,3,3300,0,0,0,0,0,0,1
102,413,5,1,3301,500,25,1,50,0,1,0
198,413,5,2,3301,500,50,2,75,0,1,0
0,413,5,3,3301,0,0,0,0,0,0,1
175,413,6,1,3302,100,50,1,75,1,0,0
172,413,6,2,3302,100,25,1,75,0,1,0
0,413,6,3,3302,0,0,0,0,0,0,1
82,413,7,1,3303,100,25,0.5,50,0,1,0
15,413,7,2,3303,500,50,0.5,25,1,0,0
0,413,7,3,3303,0,0,0,0,0,0,1
11,413,8,1,3304,300,25,0.5,25,0,1,0
182,413,8,2,3304,300,10,2,75,1,0,0
0,413,8,3,3304,0,0,0,0,0,0,1
32,414,1,1,3305,300,50,1,25,1,0,0
140,414,1,2,3305,300,50,4,50,1,0,0
0,414,1,3,3305,0,0,0,0,0,0,1
28,414,2,1,3306,100,25,1,25,0,1,0
79,414,2,2,3306,100,25,0.5,50,1,0,0
0,414,2,3,3306,0,0,0,0,0,0,1
196,414,3,1,3307,100,50,2,75,0,1,0
210,414,3,2,3307,500,25,4,75,0,1,0
0,414,3,3,3307,0,0,0,0,0,0,1
205,414,4,1,3308,100,25,4,75,1,0,0
70,414,4,2,3308,100,50,4,25,0,1,0
0,414,4,3,3308,0,0,0,0,0,0,1
65,414,5,1,3309,300,25,4,25,0,1,0
186,414,5,2,3309,500,10,2,75,0,1,0
0,414,5,3,3309,0,0,0,0,0,0,1
133,414,6,1,3310,100,25,4,50,1,0,0
194,414,6,2,3310,300,50,2,75,1,0,0
0,414,6,3,3310,0,0,0,0,0,0,1
72,414,7,1,3311,500,50,4,25,0,1,0
176,414,7,2,3311,300,50,1,75,1,0,0
0,414,7,3,3311,0,0,0,0,0,0,1
99,414,8,1,3312,500,25,1,50,1,0,0
170,414,8,2,3312,300,25,1,75,1,0,0
0,414,8,3,3312,0,0,0,0,0,0,1
40,415,1,1,3313,100,10,2,25,0,1,0
85,415,1,2,3313,100,50,0.5,50,1,0,0
0,415,1,3,3313,0,0,0,0,0,0,1
111,415,2,1,3314,500,10,2,50,1,0,0
98,415,2,2,3314,300,25,1,50,1,0,0
0,415,2,3,3314,0,0,0,0,0,0,1
42,415,3,1,3315,500,10,2,25,0,1,0
32,415,3,2,3315,300,50,1,25,1,0,0
0,415,3,3,3315,0,0,0,0,0,0,1
151,415,4,1,3316,100,25,0.5,75,1,0,0
120,415,4,2,3316,500,25,2,50,0,1,0
0,415,4,3,3316,0,0,0,0,0,0,1
3,415,5,1,3317,500,10,0.5,25,1,0,0
161,415,5,2,3317,300,50,0.5,75,0,1,0
0,415,5,3,3317,0,0,0,0,0,0,1
177,415,6,1,3318,500,50,1,75,1,0,0
142,415,6,2,3318,100,50,4,50,0,1,0
0,415,6,3,3318,0,0,0,0,0,0,1
188,415,7,1,3319,300,25,2,75,1,0,0
27,415,7,2,3319,500,25,1,25,1,0,0
0,415,7,3,3319,0,0,0,0,0,0,1
63,415,8,1,3320,500,25,4,25,1,0,0
216,415,8,2,3320,500,50,4,75,0,1,0
0,415,8,3,3320,0,0,0,0,0,0,1
89,416,1,1,3321,300,50,0.5,50,0,1,0
7,416,1,2,3321,100,25,0.5,25,1,0,0
0,416,1,3,3321,0,0,0,0,0,0,1
84,416,2,1,3322,500,25,0.5,50,0,1,0
177,416,2,2,3322,500,50,1,75,1,0,0
0,416,2,3,3322,0,0,0,0,0,0,1
140,416,3,1,3323,300,50,4,50,1,0,0
138,416,3,2,3323,500,25,4,50,0,1,0
0,416,3,3,3323,0,0,0,0,0,0,1
135,416,4,1,3324,500,25,4,50,1,0,0
157,416,4,2,3324,100,50,0.5,75,1,0,0
0,416,4,3,3324,0,0,0,0,0,0,1
215,416,5,1,3325,300,50,4,75,0,1,0
195,416,5,2,3325,500,50,2,75,1,0,0
0,416,5,3,3325,0,0,0,0,0,0,1
109,416,6,1,3326,100,10,2,50,1,0,0
108,416,6,2,3326,500,50,1,50,0,1,0
0,416,6,3,3326,0,0,0,0,0,0,1
148,416,7,1,3327,100,10,0.5,75,0,1,0
94,416,7,2,3327,100,10,1,50,0,1,0
0,416,7,3,3327,0,0,0,0,0,0,1
72,416,8,1,3328,500,50,4,25,0,1,0
191,416,8,2,3328,300,25,2,75,0,1,0
0,416,8,3,3328,0,0,0,0,0,0,1
139,417,1,1,3329,100,50,4,50,1,0,0
5,417,1,2,3329,300,10,0.5,25,0,1,0
0,417,1,3,3329,0,0,0,0,0,0,1
206,417,2,1,3330,300,25,4,75,1,0,0
6,417,2,2,3330,500,10,0.5,25,0,1,0
0,417,2,3,3330,0,0,0,0,0,0,1
160,417,3,1,3331,100,50,0.5,75,0,1,0
132,417,3,2,3331,500,10,4,50,0,1,0
0,417,3,3,3331,0,0,0,0,0,0,1
8,417,4,1,3332,300,25,0.5,25,1,0,0
137,417,4,2,3332,300,25,4,50,0,1,0
0,417,4,3,3332,0,0,0,0,0,0,1
151,417,5,1,3333,100,25,0.5,75,1,0,0
116,417,5,2,3333,300,25,2,50,1,0,0
0,417,5,3,3333,0,0,0,0,0,0,1
104,417,6,1,3334,300,50,1,50,1,0,0
87,417,6,2,3334,500,50,0.5,50,1,0,0
0,417,6,3,3334,0,0,0,0,0,0,1
161,417,7,1,3335,300,50,0.5,75,0,1,0
125,417,7,2,3335,300,50,2,50,0,1,0
0,417,7,3,3335,0,0,0,0,0,0,1
79,417,8,1,3336,100,25,0.5,50,1,0,0
117,417,8,2,3336,500,25,2,50,1,0,0
0,417,8,3,3336,0,0,0,0,0,0,1
177,418,1,1,3337,500,50,1,75,1,0,0
17,418,1,2,3337,300,50,0.5,25,0,1,0
0,418,1,3,3337,0,0,0,0,0,0,1
122,418,2,1,3338,300,50,2,50,1,0,0
38,418,2,2,3338,300,10,2,25,1,0,0
0,418,2,3,3338,0,0,0,0,0,0,1
192,418,3,1,3339,500,25,2,75,0,1,0
183,418,3,2,3339,500,10,2,75,1,0,0
0,418,3,3,3339,0,0,0,0,0,0,1
106,418,4,1,3340,100,50,1,50,0,1,0
72,418,4,2,3340,500,50,4,25,0,1,0
0,418,4,3,3340,0,0,0,0,0,0,1
119,418,5,1,3341,300,25,2,50,0,1,0
21,418,5,2,3341,500,10,1,25,1,0,0
0,418,5,3,3341,0,0,0,0,0,0,1
193,418,6,1,3342,100,50,2,75,1,0,0
41,418,6,2,3342,300,10,2,25,0,1,0
0,418,6,3,3342,0,0,0,0,0,0,1
34,418,7,1,3343,100,50,1,25,0,1,0
111,418,7,2,3343,500,10,2,50,1,0,0
0,418,7,3,3343,0,0,0,0,0,0,1
156,418,8,1,3344,500,25,0.5,75,0,1,0
26,418,8,2,3344,300,25,1,25,1,0,0
0,418,8,3,3344,0,0,0,0,0,0,1
189,419,1,1,3345,500,25,2,75,1,0,0
125,419,1,2,3345,300,50,2,50,0,1,0
0,419,1,3,3345,0,0,0,0,0,0,1
174,419,2,1,3346,500,25,1,75,0,1,0
114,419,2,2,3346,500,10,2,50,0,1,0
0,419,2,3,3346,0,0,0,0,0,0,1
160,419,3,1,3347,100,50,0.5,75,0,1,0
103,419,3,2,3347,100,50,1,50,1,0,0
0,419,3,3,3347,0,0,0,0,0,0,1
124,419,4,1,3348,100,50,2,50,0,1,0
99,419,4,2,3348,500,25,1,50,1,0,0
0,419,4,3,3348,0,0,0,0,0,0,1
58,419,5,1,3349,100,10,4,25,0,1,0
209,419,5,2,3349,300,25,4,75,0,1,0
0,419,5,3,3349,0,0,0,0,0,0,1
214,419,6,1,3350,100,50,4,75,0,1,0
190,419,6,2,3350,100,25,2,75,0,1,0
0,419,6,3,3350,0,0,0,0,0,0,1
152,419,7,1,3351,300,25,0.5,75,1,0,0
151,419,7,2,3351,100,25,0.5,75,1,0,0
0,419,7,3,3351,0,0,0,0,0,0,1
164,419,8,1,3352,300,10,1,75,1,0,0
98,419,8,2,3352,300,25,1,50,1,0,0
0,419,8,3,3352,0,0,0,0,0,0,1
138,420,1,1,3353,500,25,4,50,0,1,0
136,420,1,2,3353,100,25,4,50,0,1,0
0,420,1,3,3353,0,0,0,0,0,0,1
2,420,2,1,3354,300,10,0.5,25,1,0,0
14,420,2,2,3354,300,50,0.5,25,1,0,0
0,420,2,3,3354,0,0,0,0,0,0,1
133,420,3,1,3355,100,25,4,50,1,0,0
27,420,3,2,3355,500,25,1,25,1,0,0
0,420,3,3,3355,0,0,0,0,0,0,1
196,420,4,1,3356,100,50,2,75,0,1,0
50,420,4,2,3356,300,50,2,25,1,0,0
0,420,4,3,3356,0,0,0,0,0,0,1
69,420,5,1,3357,500,50,4,25,1,0,0
125,420,5,2,3357,300,50,2,50,0,1,0
0,420,5,3,3357,0,0,0,0,0,0,1
207,420,6,1,3358,500,25,4,75,1,0,0
46,420,6,2,3358,100,25,2,25,0,1,0
0,420,6,3,3358,0,0,0,0,0,0,1
5,420,7,1,3359,300,10,0.5,25,0,1,0
45,420,7,2,3359,500,25,2,25,1,0,0
0,420,7,3,3359,0,0,0,0,0,0,1
157,420,8,1,3360,100,50,0.5,75,1,0,0
171,420,8,2,3360,500,25,1,75,1,0,0
0,420,8,3,3360,0,0,0,0,0,0,1
180,421,1,1,3361,500,50,1,75,0,1,0
41,421,1,2,3361,300,10,2,25,0,1,0
0,421,1,3,3361,0,0,0,0,0,0,1
198,421,2,1,3362,500,50,2,75,0,1,0
131,421,2,2,3362,300,10,4,50,0,1,0
0,421,2,3,3362,0,0,0,0,0,0,1
199,421,3,1,3363,100,10,4,75,1,0,0
179,421,3,2,3363,300,50,1,75,0,1,0
0,421,3,3,3363,0,0,0,0,0,0,1
3,421,4,1,3364,500,10,0.5,25,1,0,0
125,421,4,2,3364,300,50,2,50,0,1,0
0,421,4,3,3364,0,0,0,0,0,0,1
121,421,5,1,3365,100,50,2,50,1,0,0
83,421,5,2,3365,300,25,0.5,50,0,1,0
0,421,5,3,3365,0,0,0,0,0,0,1
101,421,6,1,3366,300,25,1,50,0,1,0
80,421,6,2,3366,300,25,0.5,50,1,0,0
0,421,6,3,3366,0,0,0,0,0,0,1
174,421,7,1,3367,500,25,1,75,0,1,0
166,421,7,2,3367,100,10,1,75,0,1,0
0,421,7,3,3367,0,0,0,0,0,0,1
148,421,8,1,3368,100,10,0.5,75,0,1,0
132,421,8,2,3368,500,10,4,50,0,1,0
0,421,8,3,3368,0,0,0,0,0,0,1
185,422,1,1,3369,300,10,2,75,0,1,0
124,422,1,2,3369,100,50,2,50,0,1,0
0,422,1,3,3369,0,0,0,0,0,0,1
105,422,2,1,3370,500,50,1,50,1,0,0
151,422,2,2,3370,100,25,0.5,75,1,0,0
0,422,2,3,3370,0,0,0,0,0,0,1
175,422,3,1,3371,100,50,1,75,1,0,0
71,422,3,2,3371,300,50,4,25,0,1,0
0,422,3,3,3371,0,0,0,0,0,0,1
3,422,4,1,3372,500,10,0.5,25,1,0,0
28,422,4,2,3372,100,25,1,25,0,1,0
0,422,4,3,3372,0,0,0,0,0,0,1
35,422,5,1,3373,300,50,1,25,0,1,0
75,422,5,2,3373,500,10,0.5,50,1,0,0
0,422,5,3,3373,0,0,0,0,0,0,1
33,422,6,1,3374,500,50,1,25,1,0,0
159,422,6,2,3374,500,50,0.5,75,1,0,0
0,422,6,3,3374,0,0,0,0,0,0,1
77,422,7,1,3375,300,10,0.5,50,0,1,0
144,422,7,2,3375,500,50,4,50,0,1,0
0,422,7,3,3375,0,0,0,0,0,0,1
21,422,8,1,3376,500,10,1,25,1,0,0
139,422,8,2,3376,100,50,4,50,1,0,0
0,422,8,3,3376,0,0,0,0,0,0,1
112,423,1,1,3377,100,10,2,50,0,1,0
127,423,1,2,3377,100,10,4,50,1,0,0
0,423,1,3,3377,0,0,0,0,0,0,1
12,423,2,1,3378,500,25,0.5,25,0,1,0
150,423,2,2,3378,500,10,0.5,75,0,1,0
0,423,2,3,3378,0,0,0,0,0,0,1
166,423,3,1,3379,100,10,1,75,0,1,0
183,423,3,2,3379,500,10,2,75,1,0,0
0,423,3,3,3379,0,0,0,0,0,0,1
148,423,4,1,3380,100,10,0.5,75,0,1,0
2,423,4,2,3380,300,10,0.5,25,1,0,0
0,423,4,3,3380,0,0,0,0,0,0,1
125,423,5,1,3381,300,50,2,50,0,1,0
100,423,5,2,3381,100,25,1,50,0,1,0
0,423,5,3,3381,0,0,0,0,0,0,1
108,423,6,1,3382,500,50,1,50,0,1,0
103,423,6,2,3382,100,50,1,50,1,0,0
0,423,6,3,3382,0,0,0,0,0,0,1
175,423,7,1,3383,100,50,1,75,1,0,0
109,423,7,2,3383,100,10,2,50,1,0,0
0,423,7,3,3383,0,0,0,0,0,0,1
52,423,8,1,3384,100,50,2,25,0,1,0
88,423,8,2,3384,100,50,0.5,50,0,1,0
0,423,8,3,3384,0,0,0,0,0,0,1
61,424,1,1,3385,100,25,4,25,1,0,0
57,424,1,2,3385,500,10,4,25,1,0,0
0,424,1,3,3385,0,0,0,0,0,0,1
130,424,2,1,3386,100,10,4,50,0,1,0
82,424,2,2,3386,100,25,0.5,50,0,1,0
0,424,2,3,3386,0,0,0,0,0,0,1
23,424,3,1,3387,300,10,1,25,0,1,0
154,424,3,2,3387,100,25,0.5,75,0,1,0
0,424,3,3,3387,0,0,0,0,0,0,1
41,424,4,1,3388,300,10,2,25,0,1,0
119,424,4,2,3388,300,25,2,50,0,1,0
0,424,4,3,3388,0,0,0,0,0,0,1
192,424,5,1,3389,500,25,2,75,0,1,0
176,424,5,2,3389,300,50,1,75,1,0,0
0,424,5,3,3389,0,0,0,0,0,0,1
39,424,6,1,3390,500,10,2,25,1,0,0
107,424,6,2,3390,300,50,1,50,0,1,0
0,424,6,3,3390,0,0,0,0,0,0,1
149,424,7,1,3391,300,10,0.5,75,0,1,0
133,424,7,2,3391,100,25,4,50,1,0,0
0,424,7,3,3391,0,0,0,0,0,0,1
87,424,8,1,3392,500,50,0.5,50,1,0,0
98,424,8,2,3392,300,25,1,50,1,0,0
0,424,8,3,3392,0,0,0,0,0,0,1
100,425,1,1,3393,100,25,1,50,0,1,0
36,425,1,2,3393,500,50,1,25,0,1,0
0,425,1,3,3393,0,0,0,0,0,0,1
39,425,2,1,3394,500,10,2,25,1,0,0
129,425,2,2,3394,500,10,4,50,1,0,0
0,425,2,3,3394,0,0,0,0,0,0,1
130,425,3,1,3395,100,10,4,50,0,1,0
210,425,3,2,3395,500,25,4,75,0,1,0
0,425,3,3,3395,0,0,0,0,0,0,1
115,425,4,1,3396,100,25,2,50,1,0,0
25,425,4,2,3396,100,25,1,25,1,0,0
0,425,4,3,3396,0,0,0,0,0,0,1
48,425,5,1,3397,500,25,2,25,0,1,0
95,425,5,2,3397,300,10,1,50,0,1,0
0,425,5,3,3397,0,0,0,0,0,0,1
134,425,6,1,3398,300,25,4,50,1,0,0
135,425,6,2,3398,500,25,4,50,1,0,0
0,425,6,3,3398,0,0,0,0,0,0,1
130,425,7,1,3399,100,10,4,50,0,1,0
149,425,7,2,3399,300,10,0.5,75,0,1,0
0,425,7,3,3399,0,0,0,0,0,0,1
41,425,8,1,3400,300,10,2,25,0,1,0
199,425,8,2,3400,100,10,4,75,1,0,0
0,425,8,3,3400,0,0,0,0,0,0,1
178,426,1,1,3401,100,50,1,75,0,1,0
82,426,1,2,3401,100,25,0.5,50,0,1,0
0,426,1,3,3401,0,0,0,0,0,0,1
196,426,2,1,3402,100,50,2,75,0,1,0
70,426,2,2,3402,100,50,4,25,0,1,0
0,426,2,3,3402,0,0,0,0,0,0,1
116,426,3,1,3403,300,25,2,50,1,0,0
195,426,3,2,3403,500,50,2,75,1,0,0
0,426,3,3,3403,0,0,0,0,0,0,1
205,426,4,1,3404,100,25,4,75,1,0,0
186,426,4,2,3404,500,10,2,75,0,1,0
0,426,4,3,3404,0,0,0,0,0,0,1
213,426,5,1,3405,500,50,4,75,1,0,0
55,426,5,2,3405,100,10,4,25,1,0,0
0,426,5,3,3405,0,0,0,0,0,0,1
211,426,6,1,3406,100,50,4,75,1,0,0
188,426,6,2,3406,300,25,2,75,1,0,0
0,426,6,3,3406,0,0,0,0,0,0,1
104,426,7,1,3407,300,50,1,50,1,0,0
24,426,7,2,3407,500,10,1,25,0,1,0
0,426,7,3,3407,0,0,0,0,0,0,1
148,426,8,1,3408,100,10,0.5,75,0,1,0
79,426,8,2,3408,100,25,0.5,50,1,0,0
0,426,8,3,3408,0,0,0,0,0,0,1
196,427,1,1,3409,100,50,2,75,0,1,0
216,427,1,2,3409,500,50,4,75,0,1,0
0,427,1,3,3409,0,0,0,0,0,0,1
90,427,2,1,3410,500,50,0.5,50,0,1,0
59,427,2,2,3410,300,10,4,25,0,1,0
0,427,2,3,3410,0,0,0,0,0,0,1
190,427,3,1,3411,100,25,2,75,0,1,0
95,427,3,2,3411,300,10,1,50,0,1,0
0,427,3,3,3411,0,0,0,0,0,0,1
209,427,4,1,3412,300,25,4,75,0,1,0
100,427,4,2,3412,100,25,1,50,0,1,0
0,427,4,3,3412,0,0,0,0,0,0,1
180,427,5,1,3413,500,50,1,75,0,1,0
44,427,5,2,3413,300,25,2,25,1,0,0
0,427,5,3,3413,0,0,0,0,0,0,1
66,427,6,1,3414,500,25,4,25,0,1,0
112,427,6,2,3414,100,10,2,50,0,1,0
0,427,6,3,3414,0,0,0,0,0,0,1
195,427,7,1,3415,500,50,2,75,1,0,0
138,427,7,2,3415,500,25,4,50,0,1,0
0,427,7,3,3415,0,0,0,0,0,0,1
207,427,8,1,3416,500,25,4,75,1,0,0
107,427,8,2,3416,300,50,1,50,0,1,0
0,427,8,3,3416,0,0,0,0,0,0,1
202,428,1,1,3417,100,10,4,75,0,1,0
185,428,1,2,3417,300,10,2,75,0,1,0
0,428,1,3,3417,0,0,0,0,0,0,1
92,428,2,1,3418,300,10,1,50,1,0,0
56,428,2,2,3418,300,10,4,25,1,0,0
0,428,2,3,3418,0,0,0,0,0,0,1
195,428,3,1,3419,500,50,2,75,1,0,0
20,428,3,2,3419,300,10,1,25,1,0,0
0,428,3,3,3419,0,0,0,0,0,0,1
179,428,4,1,3420,300,50,1,75,0,1,0
148,428,4,2,3420,100,10,0.5,75,0,1,0
0,428,4,3,3420,0,0,0,0,0,0,1
176,428,5,1,3421,300,50,1,75,1,0,0
101,428,5,2,3421,300,25,1,50,0,1,0
0,428,5,3,3421,0,0,0,0,0,0,1
196,428,6,1,3422,100,50,2,75,0,1,0
71,428,6,2,3422,300,50,4,25,0,1,0
0,428,6,3,3422,0,0,0,0,0,0,1
172,428,7,1,3423,100,25,1,75,0,1,0
107,428,7,2,3423,300,50,1,50,0,1,0
0,428,7,3,3423,0,0,0,0,0,0,1
34,428,8,1,3424,100,50,1,25,0,1,0
70,428,8,2,3424,100,50,4,25,0,1,0
0,428,8,3,3424,0,0,0,0,0,0,1
2,429,1,1,3425,300,10,0.5,25,1,0,0
103,429,1,2,3425,100,50,1,50,1,0,0
0,429,1,3,3425,0,0,0,0,0,0,1
89,429,2,1,3426,300,50,0.5,50,0,1,0
135,429,2,2,3426,500,25,4,50,1,0,0
0,429,2,3,3426,0,0,0,0,0,0,1
70,429,3,1,3427,100,50,4,25,0,1,0
152,429,3,2,3427,300,25,0.5,75,1,0,0
0,429,3,3,3427,0,0,0,0,0,0,1
44,429,4,1,3428,300,25,2,25,1,0,0
25,429,4,2,3428,100,25,1,25,1,0,0
0,429,4,3,3428,0,0,0,0,0,0,1
69,429,5,1,3429,500,50,4,25,1,0,0
104,429,5,2,3429,300,50,1,50,1,0,0
0,429,5,3,3429,0,0,0,0,0,0,1
53,429,6,1,3430,300,50,2,25,0,1,0
33,429,6,2,3430,500,50,1,25,1,0,0
0,429,6,3,3430,0,0,0,0,0,0,1
51,429,7,1,3431,500,50,2,25,1,0,0
116,429,7,2,3431,300,25,2,50,1,0,0
0,429,7,3,3431,0,0,0,0,0,0,1
90,429,8,1,3432,500,50,0.5,50,0,1,0
42,429,8,2,3432,500,10,2,25,0,1,0
0,429,8,3,3432,0,0,0,0,0,0,1
75,430,1,1,3433,500,10,0.5,50,1,0,0
59,430,1,2,3433,300,10,4,25,0,1,0
0,430,1,3,3433,0,0,0,0,0,0,1
97,430,2,1,3434,100,25,1,50,1,0,0
154,430,2,2,3434,100,25,0.5,75,0,1,0
0,430,2,3,3434,0,0,0,0,0,0,1
50,430,3,1,3435,300,50,2,25,1,0,0
157,430,3,2,3435,100,50,0.5,75,1,0,0
0,430,3,3,3435,0,0,0,0,0,0,1
186,430,4,1,3436,500,10,2,75,0,1,0
22,430,4,2,3436,100,10,1,25,0,1,0
0,430,4,3,3436,0,0,0,0,0,0,1
127,430,5,1,3437,100,10,4,50,1,0,0
1,430,5,2,3437,100,10,0.5,25,1,0,0
0,430,5,3,3437,0,0,0,0,0,0,1
147,430,6,1,3438,500,10,0.5,75,1,0,0
179,430,6,2,3438,300,50,1,75,0,1,0
0,430,6,3,3438,0,0,0,0,0,0,1
106,430,7,1,3439,100,50,1,50,0,1,0
38,430,7,2,3439,300,10,2,25,1,0,0
0,430,7,3,3439,0,0,0,0,0,0,1
94,430,8,1,3440,100,10,1,50,0,1,0
197,430,8,2,3440,300,50,2,75,0,1,0
0,430,8,3,3440,0,0,0,0,0,0,1
169,431,1,1,3441,100,25,1,75,1,0,0
