profileID,respID,qID,altID,obsID,cashback,warranty,frequency,discharge,remain,no_choice
0,482,1,3,2887,0,0,0,0,0,1
193,482,2,1,2888,5,85,2,20,60,0
208,482,2,2,2888,5,80,4,20,60,0
0,482,2,3,2888,0,0,0,0,0,1
267,482,3,1,2889,10,85,2,15,70,0
48,482,3,2,2889,10,80,2,15,50,0
0,482,3,3,2889,0,0,0,0,0,1
55,482,4,1,2890,5,80,3,15,50,0
282,482,4,2,2890,10,80,4,15,70,0
0,482,4,3,2890,0,0,0,0,0,1
205,482,5,1,2891,5,90,3,20,60,0
146,482,5,2,2891,7,80,1,15,60,0
0,482,5,3,2891,0,0,0,0,0,1
298,482,6,1,2892,5,80,2,20,70,0
277,482,6,2,2892,5,90,3,15,70,0
0,482,6,3,2892,0,0,0,0,0,1
211,483,1,1,2893,5,85,4,20,60,0
46,483,1,2,2893,5,80,2,15,50,0
0,483,1,3,2893,0,0,0,0,0,1
85,483,2,1,2894,5,85,2,20,50,0
125,483,2,2,2894,7,90,2,10,60,0
0,483,2,3,2894,0,0,0,0,0,1
264,483,3,1,2895,10,80,2,15,70,0
53,483,3,2,2895,7,90,2,15,50,0
0,483,3,3,2895,0,0,0,0,0,1
242,483,4,1,2896,7,90,3,10,70,0
324,483,4,2,2896,10,90,4,20,70,0
0,483,4,3,2896,0,0,0,0,0,1
319,483,5,1,2897,5,85,4,20,70,0
299,483,5,2,2897,7,80,2,20,70,0
0,483,5,3,2897,0,0,0,0,0,1
286,483,6,1,2898,5,90,4,15,70,0
277,483,6,2,2898,5,90,3,15,70,0
0,483,6,3,2898,0,0,0,0,0,1
290,484,1,1,2899,7,80,1,20,70,0
83,484,1,2,2899,7,80,2,20,50,0
0,484,1,3,2899,0,0,0,0,0,1
7,484,2,1,2900,5,90,1,10,50,0
292,484,2,2,2900,5,85,1,20,70,0
0,484,2,3,2900,0,0,0,0,0,1
234,484,3,1,2901,10,90,2,10,70,0
55,484,3,2,2901,5,80,3,15,50,0
0,484,3,3,2901,0,0,0,0,0,1
100,484,4,1,2902,5,80,4,20,50,0
321,484,4,2,2902,10,85,4,20,70,0
0,484,4,3,2902,0,0,0,0,0,1
257,484,5,1,2903,7,85,1,15,70,0
160,484,5,2,2903,5,90,2,15,60,0
0,484,5,3,2903,0,0,0,0,0,1
25,484,6,1,2904,5,90,3,10,50,0
278,484,6,2,2904,7,90,3,15,70,0
0,484,6,3,2904,0,0,0,0,0,1
95,485,1,1,2905,7,85,3,20,50,0
175,485,1,2,2905,5,85,4,15,60,0
0,485,1,3,2905,0,0,0,0,0,1
35,485,2,1,2906,7,90,4,10,50,0
139,485,2,2,2906,5,85,4,10,60,0
0,485,2,3,2906,0,0,0,0,0,1
93,485,3,1,2907,10,80,3,20,50,0
300,485,3,2,2907,10,80,2,20,70,0
0,485,3,3,2907,0,0,0,0,0,1
37,485,4,1,2908,5,80,1,15,50,0
254,485,4,2,2908,7,80,1,15,70,0
0,485,4,3,2908,0,0,0,0,0,1
7,485,5,1,2909,5,90,1,10,50,0
44,485,5,2,2909,7,90,1,15,50,0
0,485,5,3,2909,0,0,0,0,0,1
314,485,6,1,2910,7,90,3,20,70,0
147,485,6,2,2910,10,80,1,15,60,0
0,485,6,3,2910,0,0,0,0,0,1
188,486,1,1,2911,7,90,1,20,60,0
238,486,1,2,2911,5,85,3,10,70,0
0,486,1,3,2911,0,0,0,0,0,1
73,486,2,1,2912,5,80,1,20,50,0
317,486,2,2,2912,7,80,4,20,70,0
0,486,2,3,2912,0,0,0,0,0,1
100,486,3,1,2913,5,80,4,20,50,0
103,486,3,2,2913,5,85,4,20,50,0
0,486,3,3,2913,0,0,0,0,0,1
164,486,4,1,2914,7,80,3,15,60,0
225,486,4,2,2914,10,90,1,10,70,0
0,486,4,3,2914,0,0,0,0,0,1
50,486,5,1,2915,7,85,2,15,50,0
13,486,5,2,2915,5,85,2,10,50,0
0,486,5,3,2915,0,0,0,0,0,1
15,486,6,1,2916,10,85,2,10,50,0
187,486,6,2,2916,5,90,1,20,60,0
0,486,6,3,2916,0,0,0,0,0,1
259,487,1,1,2917,5,90,1,15,70,0
264,487,1,2,2917,10,80,2,15,70,0
0,487,1,3,2917,0,0,0,0,0,1
73,487,2,1,2918,5,80,1,20,50,0
184,487,2,2,2918,5,85,1,20,60,0
0,487,2,3,2918,0,0,0,0,0,1
305,487,3,1,2919,7,90,2,20,70,0
214,487,3,2,2919,5,90,4,20,60,0
0,487,3,3,2919,0,0,0,0,0,1
100,487,4,1,2920,5,80,4,20,50,0
116,487,4,2,2920,7,90,1,10,60,0
0,487,4,3,2920,0,0,0,0,0,1
102,487,5,1,2921,10,80,4,20,50,0
230,487,5,2,2921,7,85,2,10,70,0
0,487,5,3,2921,0,0,0,0,0,1
63,487,6,1,2922,10,90,3,15,50,0
3,487,6,2,2922,10,80,1,10,50,0
0,487,6,3,2922,0,0,0,0,0,1
148,488,1,1,2923,5,85,1,15,60,0
266,488,1,2,2923,7,85,2,15,70,0
0,488,1,3,2923,0,0,0,0,0,1
12,488,2,1,2924,10,80,2,10,50,0
16,488,2,2,2924,5,90,2,10,50,0
0,488,2,3,2924,0,0,0,0,0,1
170,488,3,1,2925,7,90,3,15,60,0
78,488,3,2,2925,10,85,1,20,50,0
0,488,3,3,2925,0,0,0,0,0,1
23,488,4,1,2926,7,85,3,10,50,0
61,488,4,2,2926,5,90,3,15,50,0
0,488,4,3,2926,0,0,0,0,0,1
93,488,5,1,2927,10,80,3,20,50,0
179,488,5,2,2927,7,90,4,15,60,0
0,488,5,3,2927,0,0,0,0,0,1
23,488,6,1,2928,7,85,3,10,50,0
37,488,6,2,2928,5,80,1,15,50,0
0,488,6,3,2928,0,0,0,0,0,1
146,489,1,1,2929,7,80,1,15,60,0
244,489,1,2,2929,5,80,4,10,70,0
0,489,1,3,2929,0,0,0,0,0,1
32,489,2,1,2930,7,85,4,10,50,0
105,489,2,2,2930,10,85,4,20,50,0
0,489,2,3,2930,0,0,0,0,0,1
40,489,3,1,2931,5,85,1,15,50,0
264,489,3,2,2931,10,80,2,15,70,0
0,489,3,3,2931,0,0,0,0,0,1
76,489,4,1,2932,5,85,1,20,50,0
171,489,4,2,2932,10,90,3,15,60,0
0,489,4,3,2932,0,0,0,0,0,1
35,489,5,1,2933,7,90,4,10,50,0
220,489,5,2,2933,5,85,1,10,70,0
0,489,5,3,2933,0,0,0,0,0,1
197,489,6,1,2934,7,90,2,20,60,0
54,489,6,2,2934,10,90,2,15,50,0
0,489,6,3,2934,0,0,0,0,0,1
256,490,1,1,2935,5,85,1,15,70,0
123,490,1,2,2935,10,85,2,10,60,0
0,490,1,3,2935,0,0,0,0,0,1
146,490,2,1,2936,7,80,1,15,60,0
113,490,2,2,2936,7,85,1,10,60,0
0,490,2,3,2936,0,0,0,0,0,1
263,490,3,1,2937,7,80,2,15,70,0
80,490,3,2,2937,7,90,1,20,50,0
0,490,3,3,2937,0,0,0,0,0,1
161,490,4,1,2938,7,90,2,15,60,0
181,490,4,2,2938,5,80,1,20,60,0
0,490,4,3,2938,0,0,0,0,0,1
153,490,5,1,2939,10,90,1,15,60,0
208,490,5,2,2939,5,80,4,20,60,0
0,490,5,3,2939,0,0,0,0,0,1
207,490,6,1,2940,10,90,3,20,60,0
111,490,6,2,2940,10,80,1,10,60,0
0,490,6,3,2940,0,0,0,0,0,1
72,491,1,1,2941,10,90,4,15,50,0
259,491,1,2,2941,5,90,1,15,70,0
0,491,1,3,2941,0,0,0,0,0,1
114,491,2,1,2942,10,85,1,10,60,0
158,491,2,2,2942,7,85,2,15,60,0
0,491,2,3,2942,0,0,0,0,0,1
313,491,3,1,2943,5,90,3,20,70,0
167,491,3,2,2943,7,85,3,15,60,0
0,491,3,3,2943,0,0,0,0,0,1
39,491,4,1,2944,10,80,1,15,50,0
68,491,4,2,2944,7,85,4,15,50,0
0,491,4,3,2944,0,0,0,0,0,1
264,491,5,1,2945,10,80,2,15,70,0
266,491,5,2,2945,7,85,2,15,70,0
0,491,5,3,2945,0,0,0,0,0,1
210,491,6,1,2946,10,80,4,20,60,0
35,491,6,2,2946,7,90,4,10,50,0
0,491,6,3,2946,0,0,0,0,0,1
283,492,1,1,2947,5,85,4,15,70,0
176,492,1,2,2947,7,85,4,15,60,0
0,492,1,3,2947,0,0,0,0,0,1
299,492,2,1,2948,7,80,2,20,70,0
256,492,2,2,2948,5,85,1,15,70,0
0,492,2,3,2948,0,0,0,0,0,1
73,492,3,1,2949,5,80,1,20,50,0
23,492,3,2,2949,7,85,3,10,50,0
0,492,3,3,2949,0,0,0,0,0,1
200,492,4,1,2950,7,80,3,20,60,0
100,492,4,2,2950,5,80,4,20,50,0
0,492,4,3,2950,0,0,0,0,0,1
214,492,5,1,2951,5,90,4,20,60,0
23,492,5,2,2951,7,85,3,10,50,0
0,492,5,3,2951,0,0,0,0,0,1
249,492,6,1,2952,10,85,4,10,70,0
135,492,6,2,2952,10,90,3,10,60,0
0,492,6,3,2952,0,0,0,0,0,1
321,493,1,1,2953,10,85,4,20,70,0
183,493,1,2,2953,10,80,1,20,60,0
0,493,1,3,2953,0,0,0,0,0,1
287,493,2,1,2954,7,90,4,15,70,0
202,493,2,2,2954,5,85,3,20,60,0
0,493,2,3,2954,0,0,0,0,0,1
113,493,3,1,2955,7,85,1,10,60,0
131,493,3,2,2955,7,85,3,10,60,0
0,493,3,3,2955,0,0,0,0,0,1
167,493,4,1,2956,7,85,3,15,60,0
44,493,4,2,2956,7,90,1,15,50,0
0,493,4,3,2956,0,0,0,0,0,1
138,493,5,1,2957,10,80,4,10,60,0
133,493,5,2,2957,5,90,3,10,60,0
0,493,5,3,2957,0,0,0,0,0,1
274,493,6,1,2958,5,85,3,15,70,0
319,493,6,2,2958,5,85,4,20,70,0
0,493,6,3,2958,0,0,0,0,0,1
181,494,1,1,2959,5,80,1,20,60,0
222,494,1,2,2959,10,85,1,10,70,0
0,494,1,3,2959,0,0,0,0,0,1
48,494,2,1,2960,10,80,2,15,50,0
156,494,2,2,2960,10,80,2,15,60,0
0,494,2,3,2960,0,0,0,0,0,1
209,494,3,1,2961,7,80,4,20,60,0
66,494,3,2,2961,10,80,4,15,50,0
0,494,3,3,2961,0,0,0,0,0,1
301,494,4,1,2962,5,85,2,20,70,0
7,494,4,2,2962,5,90,1,10,50,0
0,494,4,3,2962,0,0,0,0,0,1
291,494,5,1,2963,10,80,1,20,70,0
46,494,5,2,2963,5,80,2,15,50,0
0,494,5,3,2963,0,0,0,0,0,1
26,494,6,1,2964,7,90,3,10,50,0
186,494,6,2,2964,10,85,1,20,60,0
0,494,6,3,2964,0,0,0,0,0,1
178,495,1,1,2965,5,90,4,15,60,0
126,495,1,2,2965,10,90,2,10,60,0
0,495,1,3,2965,0,0,0,0,0,1
209,495,2,1,2966,7,80,4,20,60,0
230,495,2,2,2966,7,85,2,10,70,0
0,495,2,3,2966,0,0,0,0,0,1
236,495,3,1,2967,7,80,3,10,70,0
138,495,3,2,2967,10,80,4,10,60,0
0,495,3,3,2967,0,0,0,0,0,1
268,495,4,1,2968,5,90,2,15,70,0
32,495,4,2,2968,7,85,4,10,50,0
0,495,4,3,2968,0,0,0,0,0,1
73,495,5,1,2969,5,80,1,20,50,0
309,495,5,2,2969,10,80,3,20,70,0
0,495,5,3,2969,0,0,0,0,0,1
225,495,6,1,2970,10,90,1,10,70,0
44,495,6,2,2970,7,90,1,15,50,0
0,495,6,3,2970,0,0,0,0,0,1
316,496,1,1,2971,5,80,4,20,70,0
228,496,1,2,2971,10,80,2,10,70,0
0,496,1,3,2971,0,0,0,0,0,1
317,496,2,1,2972,7,80,4,20,70,0
280,496,2,2,2972,5,80,4,15,70,0
0,496,2,3,2972,0,0,0,0,0,1
204,496,3,1,2973,10,85,3,20,60,0
248,496,3,2,2973,7,85,4,10,70,0
0,496,3,3,2973,0,0,0,0,0,1
296,496,4,1,2974,7,90,1,20,70,0
64,496,4,2,2974,5,80,4,15,50,0
0,496,4,3,2974,0,0,0,0,0,1
317,496,5,1,2975,7,80,4,20,70,0
85,496,5,2,2975,5,85,2,20,50,0
0,496,5,3,2975,0,0,0,0,0,1
81,496,6,1,2976,10,90,1,20,50,0
116,496,6,2,2976,7,90,1,10,60,0
0,496,6,3,2976,0,0,0,0,0,1
263,497,1,1,2977,7,80,2,15,70,0
235,497,1,2,2977,5,80,3,10,70,0
0,497,1,3,2977,0,0,0,0,0,1
37,497,2,1,2978,5,80,1,15,50,0
78,497,2,2,2978,10,85,1,20,50,0
0,497,2,3,2978,0,0,0,0,0,1
21,497,3,1,2979,10,80,3,10,50,0
145,497,3,2,2979,5,80,1,15,60,0
0,497,3,3,2979,0,0,0,0,0,1
270,497,4,1,2980,10,90,2,15,70,0
163,497,4,2,2980,5,80,3,15,60,0
0,497,4,3,2980,0,0,0,0,0,1
253,497,5,1,2981,5,80,1,15,70,0
317,497,5,2,2981,7,80,4,20,70,0
0,497,5,3,2981,0,0,0,0,0,1
96,497,6,1,2982,10,85,3,20,50,0
221,497,6,2,2982,7,85,1,10,70,0
0,497,6,3,2982,0,0,0,0,0,1
172,498,1,1,2983,5,80,4,15,60,0
29,498,1,2,2983,7,80,4,10,50,0
0,498,1,3,2983,0,0,0,0,0,1
274,498,2,1,2984,5,85,3,15,70,0
242,498,2,2,2984,7,90,3,10,70,0
0,498,2,3,2984,0,0,0,0,0,1
247,498,3,1,2985,5,85,4,10,70,0
60,498,3,2,2985,10,85,3,15,50,0
0,498,3,3,2985,0,0,0,0,0,1
71,498,4,1,2986,7,90,4,15,50,0
295,498,4,2,2986,5,90,1,20,70,0
0,498,4,3,2986,0,0,0,0,0,1
281,498,5,1,2987,7,80,4,15,70,0
145,498,5,2,2987,5,80,1,15,60,0
0,498,5,3,2987,0,0,0,0,0,1
172,498,6,1,2988,5,80,4,15,60,0
246,498,6,2,2988,10,80,4,10,70,0
0,498,6,3,2988,0,0,0,0,0,1
258,499,1,1,2989,10,85,1,15,70,0
146,499,1,2,2989,7,80,1,15,60,0
0,499,1,3,2989,0,0,0,0,0,1
219,499,2,1,2990,10,80,1,10,70,0
216,499,2,2,2990,10,90,4,20,60,0
0,499,2,3,2990,0,0,0,0,0,1
98,499,3,1,2991,7,90,3,20,50,0
178,499,3,2,2991,5,90,4,15,60,0
0,499,3,3,2991,0,0,0,0,0,1
136,499,4,1,2992,5,80,4,10,60,0
200,499,4,2,2992,7,80,3,20,60,0
0,499,4,3,2992,0,0,0,0,0,1
222,499,5,1,2993,10,85,1,10,70,0
14,499,5,2,2993,7,85,2,10,50,0
0,499,5,3,2993,0,0,0,0,0,1
322,499,6,1,2994,5,90,4,20,70,0
139,499,6,2,2994,5,85,4,10,60,0
0,499,6,3,2994,0,0,0,0,0,1
88,500,1,1,2995,5,90,2,20,50,0
156,500,1,2,2995,10,80,2,15,60,0
0,500,1,3,2995,0,0,0,0,0,1
304,500,2,1,2996,5,90,2,20,70,0
279,500,2,2,2996,10,90,3,15,70,0
0,500,2,3,2996,0,0,0,0,0,1
226,500,3,1,2997,5,80,2,10,70,0
86,500,3,2,2997,7,85,2,20,50,0
0,500,3,3,2997,0,0,0,0,0,1
232,500,4,1,2998,5,90,2,10,70,0
174,500,4,2,2998,10,80,4,15,60,0
0,500,4,3,2998,0,0,0,0,0,1
22,500,5,1,2999,5,85,3,10,50,0
308,500,5,2,2999,7,80,3,20,70,0
0,500,5,3,2999,0,0,0,0,0,1
70,500,6,1,3000,5,90,4,15,50,0
152,500,6,2,3000,7,90,1,15,60,0
0,500,6,3,3000,0,0,0,0,0,1
66,501,1,1,3001,10,80,4,15,50,0
242,501,1,2,3001,7,90,3,10,70,0
0,501,1,3,3001,0,0,0,0,0,1
252,501,2,1,3002,10,90,4,10,70,0
317,501,2,2,3002,7,80,4,20,70,0
0,501,2,3,3002,0,0,0,0,0,1
108,501,3,1,3003,10,90,4,20,50,0
216,501,3,2,3003,10,90,4,20,60,0
0,501,3,3,3003,0,0,0,0,0,1
294,501,4,1,3004,10,85,1,20,70,0
235,501,4,2,3004,5,80,3,10,70,0
0,501,4,3,3004,0,0,0,0,0,1
39,501,5,1,3005,10,80,1,15,50,0
291,501,5,2,3005,10,80,1,20,70,0
0,501,5,3,3005,0,0,0,0,0,1
25,501,6,1,3006,5,90,3,10,50,0
229,501,6,2,3006,5,85,2,10,70,0
0,501,6,3,3006,0,0,0,0,0,1
257,502,1,1,3007,7,85,1,15,70,0
181,502,1,2,3007,5,80,1,20,60,0
0,502,1,3,3007,0,0,0,0,0,1
105,502,2,1,3008,10,85,4,20,50,0
194,502,2,2,3008,7,85,2,20,60,0
0,502,2,3,3008,0,0,0,0,0,1
293,502,3,1,3009,7,85,1,20,70,0
37,502,3,2,3009,5,80,1,15,50,0
0,502,3,3,3009,0,0,0,0,0,1
44,502,4,1,3010,7,90,1,15,50,0
200,502,4,2,3010,7,80,3,20,60,0
0,502,4,3,3010,0,0,0,0,0,1
302,502,5,1,3011,7,85,2,20,70,0
312,502,5,2,3011,10,85,3,20,70,0
0,502,5,3,3011,0,0,0,0,0,1
142,502,6,1,3012,5,90,4,10,60,0
154,502,6,2,3012,5,80,2,15,60,0
0,502,6,3,3012,0,0,0,0,0,1
261,503,1,1,3013,10,90,1,15,70,0
70,503,1,2,3013,5,90,4,15,50,0
0,503,1,3,3013,0,0,0,0,0,1
163,503,2,1,3014,5,80,3,15,60,0
259,503,2,2,3014,5,90,1,15,70,0
0,503,2,3,3014,0,0,0,0,0,1
117,503,3,1,3015,10,90,1,10,60,0
27,503,3,2,3015,10,90,3,10,50,0
0,503,3,3,3015,0,0,0,0,0,1
299,503,4,1,3016,7,80,2,20,70,0
271,503,4,2,3016,5,80,3,15,70,0
0,503,4,3,3016,0,0,0,0,0,1
321,503,5,1,3017,10,85,4,20,70,0
102,503,5,2,3017,10,80,4,20,50,0
0,503,5,3,3017,0,0,0,0,0,1
203,503,6,1,3018,7,85,3,20,60,0
176,503,6,2,3018,7,85,4,15,60,0
0,503,6,3,3018,0,0,0,0,0,1
229,504,1,1,3019,5,85,2,10,70,0
57,504,1,2,3019,10,80,3,15,50,0
0,504,1,3,3019,0,0,0,0,0,1
52,504,2,1,3020,5,90,2,15,50,0
303,504,2,2,3020,10,85,2,20,70,0
0,504,2,3,3020,0,0,0,0,0,1
30,504,3,1,3021,10,80,4,10,50,0
66,504,3,2,3021,10,80,4,15,50,0
0,504,3,3,3021,0,0,0,0,0,1
246,504,4,1,3022,10,80,4,10,70,0
192,504,4,2,3022,10,80,2,20,60,0
0,504,4,3,3022,0,0,0,0,0,1
228,504,5,1,3023,10,80,2,10,70,0
169,504,5,2,3023,5,90,3,15,60,0
0,504,5,3,3023,0,0,0,0,0,1
156,504,6,1,3024,10,80,2,15,60,0
281,504,6,2,3024,7,80,4,15,70,0
0,504,6,3,3024,0,0,0,0,0,1
324,505,1,1,3025,10,90,4,20,70,0
62,505,1,2,3025,7,90,3,15,50,0
0,505,1,3,3025,0,0,0,0,0,1
65,505,2,1,3026,7,80,4,15,50,0
11,505,2,2,3026,7,80,2,10,50,0
0,505,2,3,3026,0,0,0,0,0,1
126,505,3,1,3027,10,90,2,10,60,0
11,505,3,2,3027,7,80,2,10,50,0
0,505,3,3,3027,0,0,0,0,0,1
72,505,4,1,3028,10,90,4,15,50,0
104,505,4,2,3028,7,85,4,20,50,0
0,505,4,3,3028,0,0,0,0,0,1
279,505,5,1,3029,10,90,3,15,70,0
213,505,5,2,3029,10,85,4,20,60,0
0,505,5,3,3029,0,0,0,0,0,1
166,505,6,1,3030,5,85,3,15,60,0
125,505,6,2,3030,7,90,2,10,60,0
0,505,6,3,3030,0,0,0,0,0,1
269,506,1,1,3031,7,90,2,15,70,0
109,506,1,2,3031,5,80,1,10,60,0
0,506,1,3,3031,0,0,0,0,0,1
235,506,2,1,3032,5,80,3,10,70,0
117,506,2,2,3032,10,90,1,10,60,0
0,506,2,3,3032,0,0,0,0,0,1
100,506,3,1,3033,5,80,4,20,50,0
201,506,3,2,3033,10,80,3,20,60,0
0,506,3,3,3033,0,0,0,0,0,1
182,506,4,1,3034,7,80,1,20,60,0
260,506,4,2,3034,7,90,1,15,70,0
0,506,4,3,3034,0,0,0,0,0,1
171,506,5,1,3035,10,90,3,15,60,0
311,506,5,2,3035,7,85,3,20,70,0
0,506,5,3,3035,0,0,0,0,0,1
83,506,6,1,3036,7,80,2,20,50,0
166,506,6,2,3036,5,85,3,15,60,0
0,506,6,3,3036,0,0,0,0,0,1
40,507,1,1,3037,5,85,1,15,50,0
150,507,1,2,3037,10,85,1,15,60,0
0,507,1,3,3037,0,0,0,0,0,1
14,507,2,1,3038,7,85,2,10,50,0
158,507,2,2,3038,7,85,2,15,60,0
0,507,2,3,3038,0,0,0,0,0,1
302,507,3,1,3039,7,85,2,20,70,0
223,507,3,2,3039,5,90,1,10,70,0
0,507,3,3,3039,0,0,0,0,0,1
225,507,4,1,3040,10,90,1,10,70,0
319,507,4,2,3040,5,85,4,20,70,0
0,507,4,3,3040,0,0,0,0,0,1
118,507,5,1,3041,5,80,2,10,60,0
148,507,5,2,3041,5,85,1,15,60,0
0,507,5,3,3041,0,0,0,0,0,1
196,507,6,1,3042,5,90,2,20,60,0
200,507,6,2,3042,7,80,3,20,60,0
0,507,6,3,3042,0,0,0,0,0,1
321,508,1,1,3043,10,85,4,20,70,0
318,508,1,2,3043,10,80,4,20,70,0
0,508,1,3,3043,0,0,0,0,0,1
280,508,2,1,3044,5,80,4,15,70,0
105,508,2,2,3044,10,85,4,20,50,0
0,508,2,3,3044,0,0,0,0,0,1
274,508,3,1,3045,5,85,3,15,70,0
179,508,3,2,3045,7,90,4,15,60,0
0,508,3,3,3045,0,0,0,0,0,1
88,508,4,1,3046,5,90,2,20,50,0
137,508,4,2,3046,7,80,4,10,60,0
0,508,4,3,3046,0,0,0,0,0,1
136,508,5,1,3047,5,80,4,10,60,0
218,508,5,2,3047,7,80,1,10,70,0
0,508,5,3,3047,0,0,0,0,0,1
188,508,6,1,3048,7,90,1,20,60,0
182,508,6,2,3048,7,80,1,20,60,0
0,508,6,3,3048,0,0,0,0,0,1
145,509,1,1,3049,5,80,1,15,60,0
204,509,1,2,3049,10,85,3,20,60,0
0,509,1,3,3049,0,0,0,0,0,1
289,509,2,1,3050,5,80,1,20,70,0
302,509,2,2,3050,7,85,2,20,70,0
0,509,2,3,3050,0,0,0,0,0,1
278,509,3,1,3051,7,90,3,15,70,0
205,509,3,2,3051,5,90,3,20,60,0
0,509,3,3,3051,0,0,0,0,0,1
281,509,4,1,3052,7,80,4,15,70,0
182,509,4,2,3052,7,80,1,20,60,0
0,509,4,3,3052,0,0,0,0,0,1
92,509,5,1,3053,7,80,3,20,50,0
1,509,5,2,3053,5,80,1,10,50,0
0,509,5,3,3053,0,0,0,0,0,1
256,509,6,1,3054,5,85,1,15,70,0
175,509,6,2,3054,5,85,4,15,60,0
0,509,6,3,3054,0,0,0,0,0,1
153,510,1,1,3055,10,90,1,15,60,0
215,510,1,2,3055,7,90,4,20,60,0
0,510,1,3,3055,0,0,0,0,0,1
125,510,2,1,3056,7,90,2,10,60,0
283,510,2,2,3056,5,85,4,15,70,0
0,510,2,3,3056,0,0,0,0,0,1
206,510,3,1,3057,7,90,3,20,60,0
313,510,3,2,3057,5,90,3,20,70,0
0,510,3,3,3057,0,0,0,0,0,1
97,510,4,1,3058,5,90,3,20,50,0
130,510,4,2,3058,5,85,3,10,60,0
0,510,4,3,3058,0,0,0,0,0,1
72,510,5,1,3059,10,90,4,15,50,0
278,510,5,2,3059,7,90,3,15,70,0
0,510,5,3,3059,0,0,0,0,0,1
166,510,6,1,3060,5,85,3,15,60,0
313,510,6,2,3060,5,90,3,20,70,0
0,510,6,3,3060,0,0,0,0,0,1
178,511,1,1,3061,5,90,4,15,60,0
93,511,1,2,3061,10,80,3,20,50,0
0,511,1,3,3061,0,0,0,0,0,1
56,511,2,1,3062,7,80,3,15,50,0
8,511,2,2,3062,7,90,1,10,50,0
0,511,2,3,3062,0,0,0,0,0,1
322,511,3,1,3063,5,90,4,20,70,0
233,511,3,2,3063,7,90,2,10,70,0
0,511,3,3,3063,0,0,0,0,0,1
311,511,4,1,3064,7,85,3,20,70,0
231,511,4,2,3064,10,85,2,10,70,0
0,511,4,3,3064,0,0,0,0,0,1
32,511,5,1,3065,7,85,4,10,50,0
45,511,5,2,3065,10,90,1,15,50,0
0,511,5,3,3065,0,0,0,0,0,1
58,511,6,1,3066,5,85,3,15,50,0
40,511,6,2,3066,5,85,1,15,50,0
0,511,6,3,3066,0,0,0,0,0,1
191,512,1,1,3067,7,80,2,20,60,0
194,512,1,2,3067,7,85,2,20,60,0
0,512,1,3,3067,0,0,0,0,0,1
68,512,2,1,3068,7,85,4,15,50,0
150,512,2,2,3068,10,85,1,15,60,0
0,512,2,3,3068,0,0,0,0,0,1
75,512,3,1,3069,10,80,1,20,50,0
251,512,3,2,3069,7,90,4,10,70,0
0,512,3,3,3069,0,0,0,0,0,1
263,512,4,1,3070,7,80,2,15,70,0
110,512,4,2,3070,7,80,1,10,60,0
0,512,4,3,3070,0,0,0,0,0,1
44,512,5,1,3071,7,90,1,15,50,0
319,512,5,2,3071,5,85,4,20,70,0
0,512,5,3,3071,0,0,0,0,0,1
8,512,6,1,3072,7,90,1,10,50,0
122,512,6,2,3072,7,85,2,10,60,0
0,512,6,3,3072,0,0,0,0,0,1
69,513,1,1,3073,10,85,4,15,50,0
88,513,1,2,3073,5,90,2,20,50,0
0,513,1,3,3073,0,0,0,0,0,1
105,513,2,1,3074,10,85,4,20,50,0
153,513,2,2,3074,10,90,1,15,60,0
0,513,2,3,3074,0,0,0,0,0,1
320,513,3,1,3075,7,85,4,20,70,0
164,513,3,2,3075,7,80,3,15,60,0
0,513,3,3,3075,0,0,0,0,0,1
51,513,4,1,3076,10,85,2,15,50,0
162,513,4,2,3076,10,90,2,15,60,0
0,513,4,3,3076,0,0,0,0,0,1
39,513,5,1,3077,10,80,1,15,50,0
125,513,5,2,3077,7,90,2,10,60,0
0,513,5,3,3077,0,0,0,0,0,1
215,513,6,1,3078,7,90,4,20,60,0
259,513,6,2,3078,5,90,1,15,70,0
0,513,6,3,3078,0,0,0,0,0,1
140,514,1,1,3079,7,85,4,10,60,0
311,514,1,2,3079,7,85,3,20,70,0
0,514,1,3,3079,0,0,0,0,0,1
81,514,2,1,3080,10,90,1,20,50,0
170,514,2,2,3080,7,90,3,15,60,0
0,514,2,3,3080,0,0,0,0,0,1
31,514,3,1,3081,5,85,4,10,50,0
83,514,3,2,3081,7,80,2,20,50,0
0,514,3,3,3081,0,0,0,0,0,1
200,514,4,1,3082,7,80,3,20,60,0
236,514,4,2,3082,7,80,3,10,70,0
0,514,4,3,3082,0,0,0,0,0,1
38,514,5,1,3083,7,80,1,15,50,0
110,514,5,2,3083,7,80,1,10,60,0
0,514,5,3,3083,0,0,0,0,0,1
317,514,6,1,3084,7,80,4,20,70,0
177,514,6,2,3084,10,85,4,15,60,0
0,514,6,3,3084,0,0,0,0,0,1
193,515,1,1,3085,5,85,2,20,60,0
57,515,1,2,3085,10,80,3,15,50,0
0,515,1,3,3085,0,0,0,0,0,1
162,515,2,1,3086,10,90,2,15,60,0
225,515,2,2,3086,10,90,1,10,70,0
0,515,2,3,3086,0,0,0,0,0,1
63,515,3,1,3087,10,90,3,15,50,0
315,515,3,2,3087,10,90,3,20,70,0
0,515,3,3,3087,0,0,0,0,0,1
297,515,4,1,3088,10,90,1,20,70,0
62,515,4,2,3088,7,90,3,15,50,0
0,515,4,3,3088,0,0,0,0,0,1
233,515,5,1,3089,7,90,2,10,70,0
301,515,5,2,3089,5,85,2,20,70,0
