profileID,respID,qID,altID,obsID,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,no_choice
0,464,1,3,2779,0,0,0,0,0,1
685,464,2,1,2780,50,5,3,40,80,0
655,464,2,2,2780,200,15,1,40,80,0
0,464,2,3,2780,0,0,0,0,0,1
546,464,3,1,2781,100,5,4,20,80,0
404,464,3,2,2781,300,2,1,40,70,0
0,464,3,3,2781,0,0,0,0,0,1
141,464,4,1,2782,50,2,4,30,60,0
323,464,4,2,2782,200,2,1,30,70,0
0,464,4,3,2782,0,0,0,0,0,1
148,464,5,1,2783,300,5,4,30,60,0
356,464,5,2,2783,300,15,2,30,70,0
0,464,5,3,2783,0,0,0,0,0,1
613,464,6,1,2784,50,15,3,30,80,0
479,464,6,2,2784,200,20,4,40,70,0
0,464,6,3,2784,0,0,0,0,0,1
608,465,1,1,2785,300,5,3,30,80,0
458,465,1,2,2785,100,20,3,40,70,0
0,465,1,3,2785,0,0,0,0,0,1
705,465,2,1,2786,50,5,4,40,80,0
407,465,2,2,2786,200,5,1,40,70,0
0,465,2,3,2786,0,0,0,0,0,1
405,465,3,1,2787,50,5,1,40,70,0
554,465,3,2,2787,100,15,4,20,80,0
0,465,3,3,2787,0,0,0,0,0,1
342,465,4,1,2788,100,2,2,30,70,0
117,465,4,2,2788,50,20,2,30,60,0
0,465,4,3,2788,0,0,0,0,0,1
500,465,5,1,2789,300,20,1,20,80,0
641,465,5,2,2789,50,2,1,40,80,0
0,465,5,3,2789,0,0,0,0,0,1
480,465,6,1,2790,300,20,4,40,70,0
709,465,6,2,2790,50,10,4,40,80,0
0,465,6,3,2790,0,0,0,0,0,1
306,466,1,1,2791,100,5,4,20,70,0
73,466,1,2,2791,50,15,4,20,60,0
0,466,1,3,2791,0,0,0,0,0,1
459,466,2,1,2792,200,20,3,40,70,0
88,466,2,2,2792,300,5,1,30,60,0
0,466,2,3,2792,0,0,0,0,0,1
482,466,3,1,2793,100,2,1,20,80,0
458,466,3,2,2793,100,20,3,40,70,0
0,466,3,3,2793,0,0,0,0,0,1
116,466,4,1,2794,300,15,2,30,60,0
330,466,4,2,2794,100,10,1,30,70,0
0,466,4,3,2794,0,0,0,0,0,1
164,466,5,1,2795,300,2,1,40,60,0
680,466,5,2,2795,300,20,2,40,80,0
0,466,5,3,2795,0,0,0,0,0,1
100,466,6,1,2796,300,20,1,30,60,0
695,466,6,2,2796,200,15,3,40,80,0
0,466,6,3,2796,0,0,0,0,0,1
171,467,1,1,2797,200,10,1,40,60,0
388,467,1,2,2797,300,5,4,30,70,0
0,467,1,3,2797,0,0,0,0,0,1
594,467,2,1,2798,100,15,2,30,80,0
678,467,2,2,2798,100,20,2,40,80,0
0,467,2,3,2798,0,0,0,0,0,1
650,467,3,1,2799,100,10,1,40,80,0
286,467,3,2,2799,100,5,3,20,70,0
0,467,3,3,2799,0,0,0,0,0,1
362,467,4,1,2800,100,2,3,30,70,0
357,467,4,2,2800,50,20,2,30,70,0
0,467,4,3,2800,0,0,0,0,0,1
383,467,5,1,2801,200,2,4,30,70,0
620,467,5,2,2801,300,20,3,30,80,0
0,467,5,3,2801,0,0,0,0,0,1
495,467,6,1,2802,200,15,1,20,80,0
684,467,6,2,2802,300,2,3,40,80,0
0,467,6,3,2802,0,0,0,0,0,1
532,468,1,1,2803,300,10,3,20,80,0
303,468,1,2,2803,200,2,4,20,70,0
0,468,1,3,2803,0,0,0,0,0,1
419,468,2,1,2804,200,20,1,40,70,0
93,468,2,2,2804,50,15,1,30,60,0
0,468,2,3,2804,0,0,0,0,0,1
381,468,3,1,2805,50,2,4,30,70,0
643,468,3,2,2805,200,2,1,40,80,0
0,468,3,3,2805,0,0,0,0,0,1
66,468,4,1,2806,100,5,4,20,60,0
155,468,4,2,2806,200,15,4,30,60,0
0,468,4,3,2806,0,0,0,0,0,1
343,468,5,1,2807,200,2,2,30,70,0
685,468,5,2,2807,50,5,3,40,80,0
0,468,5,3,2807,0,0,0,0,0,1
453,468,6,1,2808,50,15,3,40,70,0
712,468,6,2,2808,300,10,4,40,80,0
0,468,6,3,2808,0,0,0,0,0,1
38,469,1,1,2809,100,20,2,20,60,0
610,469,1,2,2809,100,10,3,30,80,0
0,469,1,3,2809,0,0,0,0,0,1
18,469,2,1,2810,100,20,1,20,60,0
278,469,2,2,2810,100,20,2,20,70,0
0,469,2,3,2810,0,0,0,0,0,1
38,469,3,1,2811,100,20,2,20,60,0
332,469,3,2,2811,300,10,1,30,70,0
0,469,3,3,2811,0,0,0,0,0,1
536,469,4,1,2812,300,15,3,20,80,0
255,469,4,2,2812,200,15,1,20,70,0
0,469,4,3,2812,0,0,0,0,0,1
54,469,5,1,2813,100,15,3,20,60,0
238,469,5,2,2813,100,20,4,40,60,0
0,469,5,3,2813,0,0,0,0,0,1
624,469,6,1,2814,300,2,4,30,80,0
563,469,6,2,2814,200,2,1,30,80,0
0,469,6,3,2814,0,0,0,0,0,1
218,470,1,1,2815,100,20,3,40,60,0
356,470,1,2,2815,300,15,2,30,70,0
0,470,1,3,2815,0,0,0,0,0,1
284,470,2,1,2816,300,2,3,20,70,0
23,470,2,2,2816,200,2,2,20,60,0
0,470,2,3,2816,0,0,0,0,0,1
673,470,3,1,2817,50,15,2,40,80,0
225,470,3,2,2817,50,5,4,40,60,0
0,470,3,3,2817,0,0,0,0,0,1
1,470,4,1,2818,50,2,1,20,60,0
221,470,4,2,2818,50,2,4,40,60,0
0,470,4,3,2818,0,0,0,0,0,1
93,470,5,1,2819,50,15,1,30,60,0
542,470,5,2,2819,100,2,4,20,80,0
0,470,5,3,2819,0,0,0,0,0,1
680,470,6,1,2820,300,20,2,40,80,0
47,470,6,2,2820,200,5,3,20,60,0
0,470,6,3,2820,0,0,0,0,0,1
92,471,1,1,2821,300,10,1,30,60,0
589,471,1,2,2821,50,10,2,30,80,0
0,471,1,3,2821,0,0,0,0,0,1
66,471,2,1,2822,100,5,4,20,60,0
180,471,2,2,2822,300,20,1,40,60,0
0,471,2,3,2822,0,0,0,0,0,1
715,471,3,1,2823,200,15,4,40,80,0
395,471,3,2,2823,200,15,4,30,70,0
0,471,3,3,2823,0,0,0,0,0,1
690,471,4,1,2824,100,10,3,40,80,0
182,471,4,2,2824,100,2,2,40,60,0
0,471,4,3,2824,0,0,0,0,0,1
414,471,5,1,2825,100,15,1,40,70,0
664,471,5,2,2825,300,2,2,40,80,0
0,471,5,3,2825,0,0,0,0,0,1
407,471,6,1,2826,200,5,1,40,70,0
574,471,6,2,2826,100,15,1,30,80,0
0,471,6,3,2826,0,0,0,0,0,1
622,472,1,1,2827,100,2,4,30,80,0
409,472,1,2,2827,50,10,1,40,70,0
0,472,1,3,2827,0,0,0,0,0,1
73,472,2,1,2828,50,15,4,20,60,0
25,472,2,2,2828,50,5,2,20,60,0
0,472,2,3,2828,0,0,0,0,0,1
587,472,3,1,2829,200,5,2,30,80,0
287,472,3,2,2829,200,5,3,20,70,0
0,472,3,3,2829,0,0,0,0,0,1
491,472,4,1,2830,200,10,1,20,80,0
693,472,4,2,2830,50,15,3,40,80,0
0,472,4,3,2830,0,0,0,0,0,1
313,472,5,1,2831,50,15,4,20,70,0
446,472,5,2,2831,100,5,3,40,70,0
0,472,5,3,2831,0,0,0,0,0,1
264,472,6,1,2832,300,2,2,20,70,0
367,472,6,2,2832,200,5,3,30,70,0
0,472,6,3,2832,0,0,0,0,0,1
484,473,1,1,2833,300,2,1,20,80,0
694,473,1,2,2833,100,15,3,40,80,0
0,473,1,3,2833,0,0,0,0,0,1
590,473,2,1,2834,100,10,2,30,80,0
475,473,2,2,2834,200,15,4,40,70,0
0,473,2,3,2834,0,0,0,0,0,1
686,473,3,1,2835,100,5,3,40,80,0
169,473,3,2,2835,50,10,1,40,60,0
0,473,3,3,2835,0,0,0,0,0,1
465,473,4,1,2836,50,5,4,40,70,0
661,473,4,2,2836,50,2,2,40,80,0
0,473,4,3,2836,0,0,0,0,0,1
275,473,5,1,2837,200,15,2,20,70,0
338,473,5,2,2837,100,20,1,30,70,0
0,473,5,3,2837,0,0,0,0,0,1
3,473,6,1,2838,200,2,1,20,60,0
654,473,6,2,2838,100,15,1,40,80,0
0,473,6,3,2838,0,0,0,0,0,1
125,474,1,1,2839,50,5,3,30,60,0
655,474,1,2,2839,200,15,1,40,80,0
0,474,1,3,2839,0,0,0,0,0,1
285,474,2,1,2840,50,5,3,20,70,0
656,474,2,2,2840,300,15,1,40,80,0
0,474,2,3,2840,0,0,0,0,0,1
664,474,3,1,2841,300,2,2,40,80,0
384,474,3,2,2841,300,2,4,30,70,0
0,474,3,3,2841,0,0,0,0,0,1
63,474,4,1,2842,200,2,4,20,60,0
572,474,4,2,2842,300,10,1,30,80,0
0,474,4,3,2842,0,0,0,0,0,1
608,474,5,1,2843,300,5,3,30,80,0
474,474,5,2,2843,100,15,4,40,70,0
0,474,5,3,2843,0,0,0,0,0,1
42,474,6,1,2844,100,2,3,20,60,0
163,474,6,2,2844,200,2,1,40,60,0
0,474,6,3,2844,0,0,0,0,0,1
437,475,1,1,2845,50,20,2,40,70,0
267,475,1,2,2845,200,5,2,20,70,0
0,475,1,3,2845,0,0,0,0,0,1
645,475,2,1,2846,50,5,1,40,80,0
397,475,2,2,2846,50,20,4,30,70,0
0,475,2,3,2846,0,0,0,0,0,1
141,475,3,1,2847,50,2,4,30,60,0
320,475,3,2,2847,300,20,4,20,70,0
0,475,3,3,2847,0,0,0,0,0,1
579,475,4,1,2848,200,20,1,30,80,0
691,475,4,2,2848,200,10,3,40,80,0
0,475,4,3,2848,0,0,0,0,0,1
402,475,5,1,2849,100,2,1,40,70,0
596,475,5,2,2849,300,15,2,30,80,0
0,475,5,3,2849,0,0,0,0,0,1
702,475,6,1,2850,100,2,4,40,80,0
294,475,6,2,2850,100,15,3,20,70,0
0,475,6,3,2850,0,0,0,0,0,1
612,476,1,1,2851,300,10,3,30,80,0
686,476,1,2,2851,100,5,3,40,80,0
0,476,1,3,2851,0,0,0,0,0,1
401,476,2,1,2852,50,2,1,40,70,0
241,476,2,2,2852,50,2,1,20,70,0
0,476,2,3,2852,0,0,0,0,0,1
544,476,3,1,2853,300,2,4,20,80,0
350,476,3,2,2853,100,10,2,30,70,0
0,476,3,3,2853,0,0,0,0,0,1
256,476,4,1,2854,300,15,1,20,70,0
425,476,4,2,2854,50,5,2,40,70,0
0,476,4,3,2854,0,0,0,0,0,1
429,476,5,1,2855,50,10,2,40,70,0
29,476,5,2,2855,50,10,2,20,60,0
0,476,5,3,2855,0,0,0,0,0,1
137,476,6,1,2856,50,20,3,30,60,0
102,476,6,2,2856,100,2,2,30,60,0
0,476,6,3,2856,0,0,0,0,0,1
318,477,1,1,2857,100,20,4,20,70,0
638,477,1,2,2857,100,20,4,30,80,0
0,477,1,3,2857,0,0,0,0,0,1
668,477,2,1,2858,300,5,2,40,80,0
251,477,2,2,2858,200,10,1,20,70,0
0,477,2,3,2858,0,0,0,0,0,1
32,477,3,1,2859,300,10,2,20,60,0
345,477,3,2,2859,50,5,2,30,70,0
0,477,3,3,2859,0,0,0,0,0,1
178,477,4,1,2860,100,20,1,40,60,0
460,477,4,2,2860,300,20,3,40,70,0
0,477,4,3,2860,0,0,0,0,0,1
648,477,5,1,2861,300,5,1,40,80,0
367,477,5,2,2861,200,5,3,30,70,0
0,477,5,3,2861,0,0,0,0,0,1
248,477,6,1,2862,300,5,1,20,70,0
193,477,6,2,2862,50,15,2,40,60,0
0,477,6,3,2862,0,0,0,0,0,1
107,478,1,1,2863,200,5,2,30,60,0
633,478,1,2,2863,50,15,4,30,80,0
0,478,1,3,2863,0,0,0,0,0,1
350,478,2,1,2864,100,10,2,30,70,0
365,478,2,2,2864,50,5,3,30,70,0
0,478,2,3,2864,0,0,0,0,0,1
581,478,3,1,2865,50,2,2,30,80,0
625,478,3,2,2865,50,5,4,30,80,0
0,478,3,3,2865,0,0,0,0,0,1
487,478,4,1,2866,200,5,1,20,80,0
1,478,4,2,2866,50,2,1,20,60,0
0,478,4,3,2866,0,0,0,0,0,1
91,478,5,1,2867,200,10,1,30,60,0
583,478,5,2,2867,200,2,2,30,80,0
0,478,5,3,2867,0,0,0,0,0,1
94,478,6,1,2868,100,15,1,30,60,0
41,478,6,2,2868,50,2,3,20,60,0
0,478,6,3,2868,0,0,0,0,0,1
442,479,1,1,2869,100,2,3,40,70,0
2,479,1,2,2869,100,2,1,20,60,0
0,479,1,3,2869,0,0,0,0,0,1
663,479,2,1,2870,200,2,2,40,80,0
579,479,2,2,2870,200,20,1,30,80,0
0,479,2,3,2870,0,0,0,0,0,1
309,479,3,1,2871,50,10,4,20,70,0
466,479,3,2,2871,100,5,4,40,70,0
0,479,3,3,2871,0,0,0,0,0,1
662,479,4,1,2872,100,2,2,40,80,0
141,479,4,2,2872,50,2,4,30,60,0
0,479,4,3,2872,0,0,0,0,0,1
26,479,5,1,2873,100,5,2,20,60,0
614,479,5,2,2873,100,15,3,30,80,0
0,479,5,3,2873,0,0,0,0,0,1
110,479,6,1,2874,100,10,2,30,60,0
145,479,6,2,2874,50,5,4,30,60,0
0,479,6,3,2874,0,0,0,0,0,1
483,480,1,1,2875,200,2,1,20,80,0
523,480,1,2,2875,200,2,3,20,80,0
0,480,1,3,2875,0,0,0,0,0,1
244,480,2,1,2876,300,2,1,20,70,0
707,480,2,2,2876,200,5,4,40,80,0
0,480,2,3,2876,0,0,0,0,0,1
192,480,3,1,2877,300,10,2,40,60,0
711,480,3,2,2877,200,10,4,40,80,0
0,480,3,3,2877,0,0,0,0,0,1
128,480,4,1,2878,300,5,3,30,60,0
87,480,4,2,2878,200,5,1,30,60,0
0,480,4,3,2878,0,0,0,0,0,1
589,480,5,1,2879,50,10,2,30,80,0
215,480,5,2,2879,200,15,3,40,60,0
0,480,5,3,2879,0,0,0,0,0,1
229,480,6,1,2880,50,10,4,40,60,0
554,480,6,2,2880,100,15,4,20,80,0
0,480,6,3,2880,0,0,0,0,0,1
287,481,1,1,2881,200,5,3,20,70,0
258,481,1,2,2881,100,20,1,20,70,0
0,481,1,3,2881,0,0,0,0,0,1
467,481,2,1,2882,200,5,4,40,70,0
576,481,2,2,2882,300,15,1,30,80,0
0,481,2,3,2882,0,0,0,0,0,1
314,481,3,1,2883,100,15,4,20,70,0
560,481,3,2,2883,300,20,4,20,80,0
0,481,3,3,2883,0,0,0,0,0,1
121,481,4,1,2884,50,2,3,30,60,0
523,481,4,2,2884,200,2,3,20,80,0
0,481,4,3,2884,0,0,0,0,0,1
162,481,5,1,2885,100,2,1,40,60,0
40,481,5,2,2885,300,20,2,20,60,0
0,481,5,3,2885,0,0,0,0,0,1
459,481,6,1,2886,200,20,3,40,70,0
613,481,6,2,2886,50,15,3,30,80,0
0,481,6,3,2886,0,0,0,0,0,1
659,482,1,1,2887,200,20,1,40,80,0
132,482,1,2,2887,300,10,3,30,60,0
0,482,1,3,2887,0,0,0,0,0,1
396,482,2,1,2888,300,15,4,30,70,0
61,482,2,2,2888,50,2,4,20,60,0
0,482,2,3,2888,0,0,0,0,0,1
551,482,3,1,2889,200,10,4,20,80,0
504,482,3,2,2889,300,2,2,20,80,0
0,482,3,3,2889,0,0,0,0,0,1
170,482,4,1,2890,100,10,1,40,60,0
122,482,4,2,2890,100,2,3,30,60,0
0,482,4,3,2890,0,0,0,0,0,1
242,482,5,1,2891,100,2,1,20,70,0
213,482,5,2,2891,50,15,3,40,60,0
0,482,5,3,2891,0,0,0,0,0,1
295,482,6,1,2892,200,15,3,20,70,0
444,482,6,2,2892,300,2,3,40,70,0
0,482,6,3,2892,0,0,0,0,0,1
579,483,1,1,2893,200,20,1,30,80,0
269,483,1,2,2893,50,10,2,20,70,0
0,483,1,3,2893,0,0,0,0,0,1
345,483,2,1,2894,50,5,2,30,70,0
476,483,2,2,2894,300,15,4,40,70,0
0,483,2,3,2894,0,0,0,0,0,1
484,483,3,1,2895,300,2,1,20,80,0
28,483,3,2,2895,300,5,2,20,60,0
0,483,3,3,2895,0,0,0,0,0,1
642,483,4,1,2896,100,2,1,40,80,0
128,483,4,2,2896,300,5,3,30,60,0
0,483,4,3,2896,0,0,0,0,0,1
104,483,5,1,2897,300,2,2,30,60,0
275,483,5,2,2897,200,15,2,20,70,0
0,483,5,3,2897,0,0,0,0,0,1
267,483,6,1,2898,200,5,2,20,70,0
26,483,6,2,2898,100,5,2,20,60,0
0,483,6,3,2898,0,0,0,0,0,1
63,484,1,1,2899,200,2,4,20,60,0
356,484,1,2,2899,300,15,2,30,70,0
0,484,1,3,2899,0,0,0,0,0,1
278,484,2,1,2900,100,20,2,20,70,0
308,484,2,2,2900,300,5,4,20,70,0
0,484,2,3,2900,0,0,0,0,0,1
579,484,3,1,2901,200,20,1,30,80,0
207,484,3,2,2901,200,5,3,40,60,0
0,484,3,3,2901,0,0,0,0,0,1
458,484,4,1,2902,100,20,3,40,70,0
478,484,4,2,2902,100,20,4,40,70,0
0,484,4,3,2902,0,0,0,0,0,1
693,484,5,1,2903,50,15,3,40,80,0
233,484,5,2,2903,50,15,4,40,60,0
0,484,5,3,2903,0,0,0,0,0,1
175,484,6,1,2904,200,15,1,40,60,0
300,484,6,2,2904,300,20,3,20,70,0
0,484,6,3,2904,0,0,0,0,0,1
681,485,1,1,2905,50,2,3,40,80,0
322,485,1,2,2905,100,2,1,30,70,0
0,485,1,3,2905,0,0,0,0,0,1
303,485,2,1,2906,200,2,4,20,70,0
700,485,2,2,2906,300,20,3,40,80,0
0,485,2,3,2906,0,0,0,0,0,1
49,485,3,1,2907,50,10,3,20,60,0
626,485,3,2,2907,100,5,4,30,80,0
0,485,3,3,2907,0,0,0,0,0,1
133,485,4,1,2908,50,15,3,30,60,0
475,485,4,2,2908,200,15,4,40,70,0
0,485,4,3,2908,0,0,0,0,0,1
66,485,5,1,2909,100,5,4,20,60,0
428,485,5,2,2909,300,5,2,40,70,0
0,485,5,3,2909,0,0,0,0,0,1
511,485,6,1,2910,200,10,2,20,80,0
681,485,6,2,2910,50,2,3,40,80,0
0,485,6,3,2910,0,0,0,0,0,1
476,486,1,1,2911,300,15,4,40,70,0
341,486,1,2,2911,50,2,2,30,70,0
0,486,1,3,2911,0,0,0,0,0,1
24,486,2,1,2912,300,2,2,20,60,0
16,486,2,2,2912,300,15,1,20,60,0
0,486,2,3,2912,0,0,0,0,0,1
329,486,3,1,2913,50,10,1,30,70,0
556,486,3,2,2913,300,15,4,20,80,0
0,486,3,3,2913,0,0,0,0,0,1
253,486,4,1,2914,50,15,1,20,70,0
139,486,4,2,2914,200,20,3,30,60,0
0,486,4,3,2914,0,0,0,0,0,1
713,486,5,1,2915,50,15,4,40,80,0
669,486,5,2,2915,50,10,2,40,80,0
0,486,5,3,2915,0,0,0,0,0,1
32,486,6,1,2916,300,10,2,20,60,0
385,486,6,2,2916,50,5,4,30,70,0
0,486,6,3,2916,0,0,0,0,0,1
502,487,1,1,2917,100,2,2,20,80,0
4,487,1,2,2917,300,2,1,20,60,0
0,487,1,3,2917,0,0,0,0,0,1
77,487,2,1,2918,50,20,4,20,60,0
237,487,2,2,2918,50,20,4,40,60,0
0,487,2,3,2918,0,0,0,0,0,1
180,487,3,1,2919,300,20,1,40,60,0
193,487,3,2,2919,50,15,2,40,60,0
0,487,3,3,2919,0,0,0,0,0,1
663,487,4,1,2920,200,2,2,40,80,0
692,487,4,2,2920,300,10,3,40,80,0
0,487,4,3,2920,0,0,0,0,0,1
293,487,5,1,2921,50,15,3,20,70,0
192,487,5,2,2921,300,10,2,40,60,0
0,487,5,3,2921,0,0,0,0,0,1
593,487,6,1,2922,50,15,2,30,80,0
630,487,6,2,2922,100,10,4,30,80,0
0,487,6,3,2922,0,0,0,0,0,1
140,488,1,1,2923,300,20,3,30,60,0
297,488,1,2,2923,50,20,3,20,70,0
0,488,1,3,2923,0,0,0,0,0,1
532,488,2,1,2924,300,10,3,20,80,0
656,488,2,2,2924,300,15,1,40,80,0
0,488,2,3,2924,0,0,0,0,0,1
683,488,3,1,2925,200,2,3,40,80,0
308,488,3,2,2925,300,5,4,20,70,0
0,488,3,3,2925,0,0,0,0,0,1
25,488,4,1,2926,50,5,2,20,60,0
433,488,4,2,2926,50,15,2,40,70,0
0,488,4,3,2926,0,0,0,0,0,1
452,488,5,1,2927,300,10,3,40,70,0
521,488,5,2,2927,50,2,3,20,80,0
0,488,5,3,2927,0,0,0,0,0,1
257,488,6,1,2928,50,20,1,20,70,0
291,488,6,2,2928,200,10,3,20,70,0
0,488,6,3,2928,0,0,0,0,0,1
404,489,1,1,2929,300,2,1,40,70,0
318,489,1,2,2929,100,20,4,20,70,0
0,489,1,3,2929,0,0,0,0,0,1
233,489,2,1,2930,50,15,4,40,60,0
120,489,2,2,2930,300,20,2,30,60,0
0,489,2,3,2930,0,0,0,0,0,1
92,489,3,1,2931,300,10,1,30,60,0
699,489,3,2,2931,200,20,3,40,80,0
0,489,3,3,2931,0,0,0,0,0,1
651,489,4,1,2932,200,10,1,40,80,0
247,489,4,2,2932,200,5,1,20,70,0
0,489,4,3,2932,0,0,0,0,0,1
569,489,5,1,2933,50,10,1,30,80,0
696,489,5,2,2933,300,15,3,40,80,0
0,489,5,3,2933,0,0,0,0,0,1
288,489,6,1,2934,300,5,3,20,70,0
195,489,6,2,2934,200,15,2,40,60,0
0,489,6,3,2934,0,0,0,0,0,1
14,490,1,1,2935,100,15,1,20,60,0
680,490,1,2,2935,300,20,2,40,80,0
0,490,1,3,2935,0,0,0,0,0,1
66,490,2,1,2936,100,5,4,20,60,0
269,490,2,2,2936,50,10,2,20,70,0
0,490,2,3,2936,0,0,0,0,0,1
213,490,3,1,2937,50,15,3,40,60,0
497,490,3,2,2937,50,20,1,20,80,0
0,490,3,3,2937,0,0,0,0,0,1
710,490,4,1,2938,100,10,4,40,80,0
518,490,4,2,2938,100,20,2,20,80,0
0,490,4,3,2938,0,0,0,0,0,1
697,490,5,1,2939,50,20,3,40,80,0
6,490,5,2,2939,100,5,1,20,60,0
0,490,5,3,2939,0,0,0,0,0,1
184,490,6,1,2940,300,2,2,40,60,0
684,490,6,2,2940,300,2,3,40,80,0
0,490,6,3,2940,0,0,0,0,0,1
3,491,1,1,2941,200,2,1,20,60,0
607,491,1,2,2941,200,5,3,30,80,0
0,491,1,3,2941,0,0,0,0,0,1
67,491,2,1,2942,200,5,4,20,60,0
232,491,2,2,2942,300,10,4,40,60,0
0,491,2,3,2942,0,0,0,0,0,1
268,491,3,1,2943,300,5,2,20,70,0
120,491,3,2,2943,300,20,2,30,60,0
0,491,3,3,2943,0,0,0,0,0,1
579,491,4,1,2944,200,20,1,30,80,0
7,491,4,2,2944,200,5,1,20,60,0
0,491,4,3,2944,0,0,0,0,0,1
578,491,5,1,2945,100,20,1,30,80,0
533,491,5,2,2945,50,15,3,20,80,0
0,491,5,3,2945,0,0,0,0,0,1
153,491,6,1,2946,50,15,4,30,60,0
111,491,6,2,2946,200,10,2,30,60,0
0,491,6,3,2946,0,0,0,0,0,1
718,492,1,1,2947,100,20,4,40,80,0
296,492,1,2,2947,300,15,3,20,70,0
0,492,1,3,2947,0,0,0,0,0,1
395,492,2,1,2948,200,15,4,30,70,0
27,492,2,2,2948,200,5,2,20,60,0
0,492,2,3,2948,0,0,0,0,0,1
14,492,3,1,2949,100,15,1,20,60,0
712,492,3,2,2949,300,10,4,40,80,0
0,492,3,3,2949,0,0,0,0,0,1
700,492,4,1,2950,300,20,3,40,80,0
173,492,4,2,2950,50,15,1,40,60,0
0,492,4,3,2950,0,0,0,0,0,1
543,492,5,1,2951,200,2,4,20,80,0
436,492,5,2,2951,300,15,2,40,70,0
0,492,5,3,2951,0,0,0,0,0,1
70,492,6,1,2952,100,10,4,20,60,0
108,492,6,2,2952,300,5,2,30,60,0
0,492,6,3,2952,0,0,0,0,0,1
648,493,1,1,2953,300,5,1,40,80,0
467,493,1,2,2953,200,5,4,40,70,0
0,493,1,3,2953,0,0,0,0,0,1
375,493,2,1,2954,200,15,3,30,70,0
248,493,2,2,2954,300,5,1,20,70,0
0,493,2,3,2954,0,0,0,0,0,1
194,493,3,1,2955,100,15,2,40,60,0
248,493,3,2,2955,300,5,1,20,70,0
0,493,3,3,2955,0,0,0,0,0,1
541,493,4,1,2956,50,2,4,20,80,0
157,493,4,2,2956,50,20,4,30,60,0
0,493,4,3,2956,0,0,0,0,0,1
92,493,5,1,2957,300,10,1,30,60,0
192,493,5,2,2957,300,10,2,40,60,0
0,493,5,3,2957,0,0,0,0,0,1
715,493,6,1,2958,200,15,4,40,80,0
14,493,6,2,2958,100,15,1,20,60,0
0,493,6,3,2958,0,0,0,0,0,1
259,494,1,1,2959,200,20,1,20,70,0
356,494,1,2,2959,300,15,2,30,70,0
0,494,1,3,2959,0,0,0,0,0,1
588,494,2,1,2960,300,5,2,30,80,0
696,494,2,2,2960,300,15,3,40,80,0
0,494,2,3,2960,0,0,0,0,0,1
354,494,3,1,2961,100,15,2,30,70,0
312,494,3,2,2961,300,10,4,20,70,0
0,494,3,3,2961,0,0,0,0,0,1
149,494,4,1,2962,50,10,4,30,60,0
442,494,4,2,2962,100,2,3,40,70,0
0,494,4,3,2962,0,0,0,0,0,1
122,494,5,1,2963,100,2,3,30,60,0
574,494,5,2,2963,100,15,1,30,80,0
0,494,5,3,2963,0,0,0,0,0,1
107,494,6,1,2964,200,5,2,30,60,0
168,494,6,2,2964,300,5,1,40,60,0
0,494,6,3,2964,0,0,0,0,0,1
437,495,1,1,2965,50,20,2,40,70,0
140,495,1,2,2965,300,20,3,30,60,0
0,495,1,3,2965,0,0,0,0,0,1
286,495,2,1,2966,100,5,3,20,70,0
61,495,2,2,2966,50,2,4,20,60,0
0,495,2,3,2966,0,0,0,0,0,1
71,495,3,1,2967,200,10,4,20,60,0
36,495,3,2,2967,300,15,2,20,60,0
0,495,3,3,2967,0,0,0,0,0,1
642,495,4,1,2968,100,2,1,40,80,0
227,495,4,2,2968,200,5,4,40,60,0
0,495,4,3,2968,0,0,0,0,0,1
590,495,5,1,2969,100,10,2,30,80,0
682,495,5,2,2969,100,2,3,40,80,0
0,495,5,3,2969,0,0,0,0,0,1
357,495,6,1,2970,50,20,2,30,70,0
387,495,6,2,2970,200,5,4,30,70,0
0,495,6,3,2970,0,0,0,0,0,1
467,496,1,1,2971,200,5,4,40,70,0
612,496,1,2,2971,300,10,3,30,80,0
0,496,1,3,2971,0,0,0,0,0,1
516,496,2,1,2972,300,15,2,20,80,0
706,496,2,2,2972,100,5,4,40,80,0
0,496,2,3,2972,0,0,0,0,0,1
194,496,3,1,2973,100,15,2,40,60,0
432,496,3,2,2973,300,10,2,40,70,0
0,496,3,3,2973,0,0,0,0,0,1
677,496,4,1,2974,50,20,2,40,80,0
122,496,4,2,2974,100,2,3,30,60,0
0,496,4,3,2974,0,0,0,0,0,1
422,496,5,1,2975,100,2,2,40,70,0
434,496,5,2,2975,100,15,2,40,70,0
0,496,5,3,2975,0,0,0,0,0,1
461,496,6,1,2976,50,2,4,40,70,0
609,496,6,2,2976,50,10,3,30,80,0
0,496,6,3,2976,0,0,0,0,0,1
664,497,1,1,2977,300,2,2,40,80,0
548,497,1,2,2977,300,5,4,20,80,0
0,497,1,3,2977,0,0,0,0,0,1
140,497,2,1,2978,300,20,3,30,60,0
701,497,2,2,2978,50,2,4,40,80,0
0,497,2,3,2978,0,0,0,0,0,1
504,497,3,1,2979,300,2,2,20,80,0
274,497,3,2,2979,100,15,2,20,70,0
0,497,3,3,2979,0,0,0,0,0,1
284,497,4,1,2980,300,2,3,20,70,0
486,497,4,2,2980,100,5,1,20,80,0
0,497,4,3,2980,0,0,0,0,0,1
415,497,5,1,2981,200,15,1,40,70,0
