profileID,respID,qID,altID,obsID,enrollment_cash,monthly_cash,override,minimum_threshold,guaranteed_threshold,no_choice
0,3946,5,3,20075,0,0,0,0,0,1
443,3946,6,1,20076,200,2,3,40,70,0
326,3946,6,2,20076,100,5,0,30,70,0
0,3946,6,3,20076,0,0,0,0,0,1
671,3947,1,1,20077,200,10,1,40,80,0
298,3947,1,2,20077,100,20,3,20,70,0
0,3947,1,3,20077,0,0,0,0,0,1
510,3947,2,1,20078,100,10,1,20,80,0
706,3947,2,2,20078,100,5,5,40,80,0
0,3947,2,3,20078,0,0,0,0,0,1
160,3947,3,1,20079,300,20,5,30,60,0
352,3947,3,2,20079,300,10,1,30,70,0
0,3947,3,3,20079,0,0,0,0,0,1
275,3947,4,1,20080,200,15,1,20,70,0
47,3947,4,2,20080,200,5,3,20,60,0
0,3947,4,3,20080,0,0,0,0,0,1
40,3947,5,1,20081,300,20,1,20,60,0
570,3947,5,2,20081,100,10,0,30,80,0
0,3947,5,3,20081,0,0,0,0,0,1
188,3947,6,1,20082,300,5,1,40,60,0
575,3947,6,2,20082,200,15,0,30,80,0
0,3947,6,3,20082,0,0,0,0,0,1
165,3948,1,1,20083,50,5,0,40,60,0
635,3948,1,2,20083,200,15,5,30,80,0
0,3948,1,3,20083,0,0,0,0,0,1
352,3948,2,1,20084,300,10,1,30,70,0
421,3948,2,2,20084,50,2,1,40,70,0
0,3948,2,3,20084,0,0,0,0,0,1
400,3948,3,1,20085,300,20,5,30,70,0
556,3948,3,2,20085,300,15,5,20,80,0
0,3948,3,3,20085,0,0,0,0,0,1
624,3948,4,1,20086,300,2,5,30,80,0
430,3948,4,2,20086,100,10,1,40,70,0
0,3948,4,3,20086,0,0,0,0,0,1
306,3948,5,1,20087,100,5,5,20,70,0
528,3948,5,2,20087,300,5,3,20,80,0
0,3948,5,3,20087,0,0,0,0,0,1
251,3948,6,1,20088,200,10,0,20,70,0
618,3948,6,2,20088,100,20,3,30,80,0
0,3948,6,3,20088,0,0,0,0,0,1
518,3949,1,1,20089,100,20,1,20,80,0
215,3949,1,2,20089,200,15,3,40,60,0
0,3949,1,3,20089,0,0,0,0,0,1
316,3949,2,1,20090,300,15,5,20,70,0
713,3949,2,2,20090,50,15,5,40,80,0
0,3949,2,3,20090,0,0,0,0,0,1
169,3949,3,1,20091,50,10,0,40,60,0
599,3949,3,2,20091,200,20,1,30,80,0
0,3949,3,3,20091,0,0,0,0,0,1
590,3949,4,1,20092,100,10,1,30,80,0
214,3949,4,2,20092,100,15,3,40,60,0
0,3949,4,3,20092,0,0,0,0,0,1
714,3949,5,1,20093,100,15,5,40,80,0
265,3949,5,2,20093,50,5,1,20,70,0
0,3949,5,3,20093,0,0,0,0,0,1
60,3949,6,1,20094,300,20,3,20,60,0
145,3949,6,2,20094,50,5,5,30,60,0
0,3949,6,3,20094,0,0,0,0,0,1
87,3950,1,1,20095,200,5,0,30,60,0
78,3950,1,2,20095,100,20,5,20,60,0
0,3950,1,3,20095,0,0,0,0,0,1
682,3950,2,1,20096,100,2,3,40,80,0
222,3950,2,2,20096,100,2,5,40,60,0
0,3950,2,3,20096,0,0,0,0,0,1
123,3950,3,1,20097,200,2,3,30,60,0
257,3950,3,2,20097,50,20,0,20,70,0
0,3950,3,3,20097,0,0,0,0,0,1
436,3950,4,1,20098,300,15,1,40,70,0
211,3950,4,2,20098,200,10,3,40,60,0
0,3950,4,3,20098,0,0,0,0,0,1
718,3950,5,1,20099,100,20,5,40,80,0
460,3950,5,2,20099,300,20,3,40,70,0
0,3950,5,3,20099,0,0,0,0,0,1
451,3950,6,1,20100,200,10,3,40,70,0
351,3950,6,2,20100,200,10,1,30,70,0
0,3950,6,3,20100,0,0,0,0,0,1
599,3951,1,1,20101,200,20,1,30,80,0
654,3951,1,2,20101,100,15,0,40,80,0
0,3951,1,3,20101,0,0,0,0,0,1
34,3951,2,1,20102,100,15,1,20,60,0
670,3951,2,2,20102,100,10,1,40,80,0
0,3951,2,3,20102,0,0,0,0,0,1
558,3951,3,1,20103,100,20,5,20,80,0
297,3951,3,2,20103,50,20,3,20,70,0
0,3951,3,3,20103,0,0,0,0,0,1
373,3951,4,1,20104,50,15,3,30,70,0
619,3951,4,2,20104,200,20,3,30,80,0
0,3951,4,3,20104,0,0,0,0,0,1
613,3951,5,1,20105,50,15,3,30,80,0
133,3951,5,2,20105,50,15,3,30,60,0
0,3951,5,3,20105,0,0,0,0,0,1
128,3951,6,1,20106,300,5,3,30,60,0
239,3951,6,2,20106,200,20,5,40,60,0
0,3951,6,3,20106,0,0,0,0,0,1
445,3952,1,1,20107,50,5,3,40,70,0
491,3952,1,2,20107,200,10,0,20,80,0
0,3952,1,3,20107,0,0,0,0,0,1
413,3952,2,1,20108,50,15,0,40,70,0
516,3952,2,2,20108,300,15,1,20,80,0
0,3952,2,3,20108,0,0,0,0,0,1
61,3952,3,1,20109,50,2,5,20,60,0
579,3952,3,2,20109,200,20,0,30,80,0
0,3952,3,3,20109,0,0,0,0,0,1
37,3952,4,1,20110,50,20,1,20,60,0
120,3952,4,2,20110,300,20,1,30,60,0
0,3952,4,3,20110,0,0,0,0,0,1
282,3952,5,1,20111,100,2,3,20,70,0
422,3952,5,2,20111,100,2,1,40,70,0
0,3952,5,3,20111,0,0,0,0,0,1
151,3952,6,1,20112,200,10,5,30,60,0
242,3952,6,2,20112,100,2,0,20,70,0
0,3952,6,3,20112,0,0,0,0,0,1
655,3953,1,1,20113,200,15,0,40,80,0
280,3953,1,2,20113,300,20,1,20,70,0
0,3953,1,3,20113,0,0,0,0,0,1
293,3953,2,1,20114,50,15,3,20,70,0
431,3953,2,2,20114,200,10,1,40,70,0
0,3953,2,3,20114,0,0,0,0,0,1
332,3953,3,1,20115,300,10,0,30,70,0
303,3953,3,2,20115,200,2,5,20,70,0
0,3953,3,3,20115,0,0,0,0,0,1
686,3953,4,1,20116,100,5,3,40,80,0
284,3953,4,2,20116,300,2,3,20,70,0
0,3953,4,3,20116,0,0,0,0,0,1
709,3953,5,1,20117,50,10,5,40,80,0
120,3953,5,2,20117,300,20,1,30,60,0
0,3953,5,3,20117,0,0,0,0,0,1
651,3953,6,1,20118,200,10,0,40,80,0
156,3953,6,2,20118,300,15,5,30,60,0
0,3953,6,3,20118,0,0,0,0,0,1
180,3954,1,1,20119,300,20,0,40,60,0
502,3954,1,2,20119,100,2,1,20,80,0
0,3954,1,3,20119,0,0,0,0,0,1
150,3954,2,1,20120,100,10,5,30,60,0
192,3954,2,2,20120,300,10,1,40,60,0
0,3954,2,3,20120,0,0,0,0,0,1
93,3954,3,1,20121,50,15,0,30,60,0
285,3954,3,2,20121,50,5,3,20,70,0
0,3954,3,3,20121,0,0,0,0,0,1
242,3954,4,1,20122,100,2,0,20,70,0
488,3954,4,2,20122,300,5,0,20,80,0
0,3954,4,3,20122,0,0,0,0,0,1
522,3954,5,1,20123,100,2,3,20,80,0
685,3954,5,2,20123,50,5,3,40,80,0
0,3954,5,3,20123,0,0,0,0,0,1
442,3954,6,1,20124,100,2,3,40,70,0
465,3954,6,2,20124,50,5,5,40,70,0
0,3954,6,3,20124,0,0,0,0,0,1
54,3955,1,1,20125,100,15,3,20,60,0
271,3955,1,2,20125,200,10,1,20,70,0
0,3955,1,3,20125,0,0,0,0,0,1
12,3955,2,1,20126,300,10,0,20,60,0
348,3955,2,2,20126,300,5,1,30,70,0
0,3955,2,3,20126,0,0,0,0,0,1
158,3955,3,1,20127,100,20,5,30,60,0
42,3955,3,2,20127,100,2,3,20,60,0
0,3955,3,3,20127,0,0,0,0,0,1
50,3955,4,1,20128,100,10,3,20,60,0
642,3955,4,2,20128,100,2,0,40,80,0
0,3955,4,3,20128,0,0,0,0,0,1
282,3955,5,1,20129,100,2,3,20,70,0
55,3955,5,2,20129,200,15,3,20,60,0
0,3955,5,3,20129,0,0,0,0,0,1
237,3955,6,1,20130,50,20,5,40,60,0
487,3955,6,2,20130,200,5,0,20,80,0
0,3955,6,3,20130,0,0,0,0,0,1
139,3956,1,1,20131,200,20,3,30,60,0
678,3956,1,2,20131,100,20,1,40,80,0
0,3956,1,3,20131,0,0,0,0,0,1
417,3956,2,1,20132,50,20,0,40,70,0
366,3956,2,2,20132,100,5,3,30,70,0
0,3956,2,3,20132,0,0,0,0,0,1
659,3956,3,1,20133,200,20,0,40,80,0
548,3956,3,2,20133,300,5,5,20,80,0
0,3956,3,3,20133,0,0,0,0,0,1
662,3956,4,1,20134,100,2,1,40,80,0
562,3956,4,2,20134,100,2,0,30,80,0
0,3956,4,3,20134,0,0,0,0,0,1
177,3956,5,1,20135,50,20,0,40,60,0
246,3956,5,2,20135,100,5,0,20,70,0
0,3956,5,3,20135,0,0,0,0,0,1
663,3956,6,1,20136,200,2,1,40,80,0
53,3956,6,2,20136,50,15,3,20,60,0
0,3956,6,3,20136,0,0,0,0,0,1
606,3957,1,1,20137,100,5,3,30,80,0
2,3957,1,2,20137,100,2,0,20,60,0
0,3957,1,3,20137,0,0,0,0,0,1
2,3957,2,1,20138,100,2,0,20,60,0
650,3957,2,2,20138,100,10,0,40,80,0
0,3957,2,3,20138,0,0,0,0,0,1
470,3957,3,1,20139,100,10,5,40,70,0
213,3957,3,2,20139,50,15,3,40,60,0
0,3957,3,3,20139,0,0,0,0,0,1
104,3957,4,1,20140,300,2,1,30,60,0
659,3957,4,2,20140,200,20,0,40,80,0
0,3957,4,3,20140,0,0,0,0,0,1
264,3957,5,1,20141,300,2,1,20,70,0
522,3957,5,2,20141,100,2,3,20,80,0
0,3957,5,3,20141,0,0,0,0,0,1
31,3957,6,1,20142,200,10,1,20,60,0
417,3957,6,2,20142,50,20,0,40,70,0
0,3957,6,3,20142,0,0,0,0,0,1
273,3958,1,1,20143,50,15,1,20,70,0
7,3958,1,2,20143,200,5,0,20,60,0
0,3958,1,3,20143,0,0,0,0,0,1
322,3958,2,1,20144,100,2,0,30,70,0
701,3958,2,2,20144,50,2,5,40,80,0
0,3958,2,3,20144,0,0,0,0,0,1
307,3958,3,1,20145,200,5,5,20,70,0
492,3958,3,2,20145,300,10,0,20,80,0
0,3958,3,3,20145,0,0,0,0,0,1
126,3958,4,1,20146,100,5,3,30,60,0
622,3958,4,2,20146,100,2,5,30,80,0
0,3958,4,3,20146,0,0,0,0,0,1
223,3958,5,1,20147,200,2,5,40,60,0
43,3958,5,2,20147,200,2,3,20,60,0
0,3958,5,3,20147,0,0,0,0,0,1
78,3958,6,1,20148,100,20,5,20,60,0
657,3958,6,2,20148,50,20,0,40,80,0
0,3958,6,3,20148,0,0,0,0,0,1
97,3959,1,1,20149,50,20,0,30,60,0
344,3959,1,2,20149,300,2,1,30,70,0
0,3959,1,3,20149,0,0,0,0,0,1
530,3959,2,1,20150,100,10,3,20,80,0
357,3959,2,2,20150,50,20,1,30,70,0
0,3959,2,3,20150,0,0,0,0,0,1
551,3959,3,1,20151,200,10,5,20,80,0
165,3959,3,2,20151,50,5,0,40,60,0
0,3959,3,3,20151,0,0,0,0,0,1
9,3959,4,1,20152,50,10,0,20,60,0
81,3959,4,2,20152,50,2,0,30,60,0
0,3959,4,3,20152,0,0,0,0,0,1
48,3959,5,1,20153,300,5,3,20,60,0
180,3959,5,2,20153,300,20,0,40,60,0
0,3959,5,3,20153,0,0,0,0,0,1
600,3959,6,1,20154,300,20,1,30,80,0
465,3959,6,2,20154,50,5,5,40,70,0
0,3959,6,3,20154,0,0,0,0,0,1
90,3960,1,1,20155,100,10,0,30,60,0
98,3960,1,2,20155,100,20,0,30,60,0
0,3960,1,3,20155,0,0,0,0,0,1
717,3960,2,1,20156,50,20,5,40,80,0
69,3960,2,2,20156,50,10,5,20,60,0
0,3960,2,3,20156,0,0,0,0,0,1
82,3960,3,1,20157,100,2,0,30,60,0
527,3960,3,2,20157,200,5,3,20,80,0
0,3960,3,3,20157,0,0,0,0,0,1
522,3960,4,1,20158,100,2,3,20,80,0
250,3960,4,2,20158,100,10,0,20,70,0
0,3960,4,3,20158,0,0,0,0,0,1
57,3960,5,1,20159,50,20,3,20,60,0
655,3960,5,2,20159,200,15,0,40,80,0
0,3960,5,3,20159,0,0,0,0,0,1
339,3960,6,1,20160,200,20,0,30,70,0
577,3960,6,2,20160,50,20,0,30,80,0
0,3960,6,3,20160,0,0,0,0,0,1
336,3961,1,1,20161,300,15,0,30,70,0
267,3961,1,2,20161,200,5,1,20,70,0
0,3961,1,3,20161,0,0,0,0,0,1
288,3961,2,1,20162,300,5,3,20,70,0
182,3961,2,2,20162,100,2,1,40,60,0
0,3961,2,3,20162,0,0,0,0,0,1
293,3961,3,1,20163,50,15,3,20,70,0
156,3961,3,2,20163,300,15,5,30,60,0
0,3961,3,3,20163,0,0,0,0,0,1
49,3961,4,1,20164,50,10,3,20,60,0
498,3961,4,2,20164,100,20,0,20,80,0
0,3961,4,3,20164,0,0,0,0,0,1
641,3961,5,1,20165,50,2,0,40,80,0
682,3961,5,2,20165,100,2,3,40,80,0
0,3961,5,3,20165,0,0,0,0,0,1
231,3961,6,1,20166,200,10,5,40,60,0
508,3961,6,2,20166,300,5,1,20,80,0
0,3961,6,3,20166,0,0,0,0,0,1
83,3962,1,1,20167,200,2,0,30,60,0
442,3962,1,2,20167,100,2,3,40,70,0
0,3962,1,3,20167,0,0,0,0,0,1
656,3962,2,1,20168,300,15,0,40,80,0
16,3962,2,2,20168,300,15,0,20,60,0
0,3962,2,3,20168,0,0,0,0,0,1
269,3962,3,1,20169,50,10,1,20,70,0
382,3962,3,2,20169,100,2,5,30,70,0
0,3962,3,3,20169,0,0,0,0,0,1
244,3962,4,1,20170,300,2,0,20,70,0
282,3962,4,2,20170,100,2,3,20,70,0
0,3962,4,3,20170,0,0,0,0,0,1
467,3962,5,1,20171,200,5,5,40,70,0
301,3962,5,2,20171,50,2,5,20,70,0
0,3962,5,3,20171,0,0,0,0,0,1
152,3962,6,1,20172,300,10,5,30,60,0
141,3962,6,2,20172,50,2,5,30,60,0
0,3962,6,3,20172,0,0,0,0,0,1
159,3963,1,1,20173,200,20,5,30,60,0
382,3963,1,2,20173,100,2,5,30,70,0
0,3963,1,3,20173,0,0,0,0,0,1
490,3963,2,1,20174,100,10,0,20,80,0
43,3963,2,2,20174,200,2,3,20,60,0
0,3963,2,3,20174,0,0,0,0,0,1
500,3963,3,1,20175,300,20,0,20,80,0
551,3963,3,2,20175,200,10,5,20,80,0
0,3963,3,3,20175,0,0,0,0,0,1
698,3963,4,1,20176,100,20,3,40,80,0
563,3963,4,2,20176,200,2,0,30,80,0
0,3963,4,3,20176,0,0,0,0,0,1
174,3963,5,1,20177,100,15,0,40,60,0
506,3963,5,2,20177,100,5,1,20,80,0
0,3963,5,3,20177,0,0,0,0,0,1
204,3963,6,1,20178,300,2,3,40,60,0
670,3963,6,2,20178,100,10,1,40,80,0
0,3963,6,3,20178,0,0,0,0,0,1
99,3964,1,1,20179,200,20,0,30,60,0
254,3964,1,2,20179,100,15,0,20,70,0
0,3964,1,3,20179,0,0,0,0,0,1
701,3964,2,1,20180,50,2,5,40,80,0
265,3964,2,2,20180,50,5,1,20,70,0
0,3964,2,3,20180,0,0,0,0,0,1
208,3964,3,1,20181,300,5,3,40,60,0
242,3964,3,2,20181,100,2,0,20,70,0
0,3964,3,3,20181,0,0,0,0,0,1
458,3964,4,1,20182,100,20,3,40,70,0
646,3964,4,2,20182,100,5,0,40,80,0
0,3964,4,3,20182,0,0,0,0,0,1
196,3964,5,1,20183,300,15,1,40,60,0
86,3964,5,2,20183,100,5,0,30,60,0
0,3964,5,3,20183,0,0,0,0,0,1
193,3964,6,1,20184,50,15,1,40,60,0
420,3964,6,2,20184,300,20,0,40,70,0
0,3964,6,3,20184,0,0,0,0,0,1
374,3965,1,1,20185,100,15,3,30,70,0
564,3965,1,2,20185,300,2,0,30,80,0
0,3965,1,3,20185,0,0,0,0,0,1
471,3965,2,1,20186,200,10,5,40,70,0
621,3965,2,2,20186,50,2,5,30,80,0
0,3965,2,3,20186,0,0,0,0,0,1
463,3965,3,1,20187,200,2,5,40,70,0
252,3965,3,2,20187,300,10,0,20,70,0
0,3965,3,3,20187,0,0,0,0,0,1
290,3965,4,1,20188,100,10,3,20,70,0
330,3965,4,2,20188,100,10,0,30,70,0
0,3965,4,3,20188,0,0,0,0,0,1
175,3965,5,1,20189,200,15,0,40,60,0
271,3965,5,2,20189,200,10,1,20,70,0
0,3965,5,3,20189,0,0,0,0,0,1
72,3965,6,1,20190,300,10,5,20,60,0
244,3965,6,2,20190,300,2,0,20,70,0
0,3965,6,3,20190,0,0,0,0,0,1
638,3966,1,1,20191,100,20,5,30,80,0
318,3966,1,2,20191,100,20,5,20,70,0
0,3966,1,3,20191,0,0,0,0,0,1
127,3966,2,1,20192,200,5,3,30,60,0
288,3966,2,2,20192,300,5,3,20,70,0
0,3966,2,3,20192,0,0,0,0,0,1
416,3966,3,1,20193,300,15,0,40,70,0
557,3966,3,2,20193,50,20,5,20,80,0
0,3966,3,3,20193,0,0,0,0,0,1
337,3966,4,1,20194,50,20,0,30,70,0
167,3966,4,2,20194,200,5,0,40,60,0
0,3966,4,3,20194,0,0,0,0,0,1
644,3966,5,1,20195,300,2,0,40,80,0
589,3966,5,2,20195,50,10,1,30,80,0
0,3966,5,3,20195,0,0,0,0,0,1
106,3966,6,1,20196,100,5,1,30,60,0
219,3966,6,2,20196,200,20,3,40,60,0
0,3966,6,3,20196,0,0,0,0,0,1
130,3967,1,1,20197,100,10,3,30,60,0
496,3967,1,2,20197,300,15,0,20,80,0
0,3967,1,3,20197,0,0,0,0,0,1
439,3967,2,1,20198,200,20,1,40,70,0
167,3967,2,2,20198,200,5,0,40,60,0
0,3967,2,3,20198,0,0,0,0,0,1
477,3967,3,1,20199,50,20,5,40,70,0
59,3967,3,2,20199,200,20,3,20,60,0
0,3967,3,3,20199,0,0,0,0,0,1
359,3967,4,1,20200,200,20,1,30,70,0
409,3967,4,2,20200,50,10,0,40,70,0
0,3967,4,3,20200,0,0,0,0,0,1
75,3967,5,1,20201,200,15,5,20,60,0
224,3967,5,2,20201,300,2,5,40,60,0
0,3967,5,3,20201,0,0,0,0,0,1
498,3967,6,1,20202,100,20,0,20,80,0
511,3967,6,2,20202,200,10,1,20,80,0
0,3967,6,3,20202,0,0,0,0,0,1
662,3968,1,1,20203,100,2,1,40,80,0
232,3968,1,2,20203,300,10,5,40,60,0
0,3968,1,3,20203,0,0,0,0,0,1
583,3968,2,1,20204,200,2,1,30,80,0
701,3968,2,2,20204,50,2,5,40,80,0
0,3968,2,3,20204,0,0,0,0,0,1
117,3968,3,1,20205,50,20,1,30,60,0
301,3968,3,2,20205,50,2,5,20,70,0
0,3968,3,3,20205,0,0,0,0,0,1
30,3968,4,1,20206,100,10,1,20,60,0
217,3968,4,2,20206,50,20,3,40,60,0
0,3968,4,3,20206,0,0,0,0,0,1
708,3968,5,1,20207,300,5,5,40,80,0
694,3968,5,2,20207,100,15,3,40,80,0
0,3968,5,3,20207,0,0,0,0,0,1
25,3968,6,1,20208,50,5,1,20,60,0
642,3968,6,2,20208,100,2,0,40,80,0
0,3968,6,3,20208,0,0,0,0,0,1
548,3969,1,1,20209,300,5,5,20,80,0
645,3969,1,2,20209,50,5,0,40,80,0
0,3969,1,3,20209,0,0,0,0,0,1
605,3969,2,1,20210,50,5,3,30,80,0
203,3969,2,2,20210,200,2,3,40,60,0
0,3969,2,3,20210,0,0,0,0,0,1
458,3969,3,1,20211,100,20,3,40,70,0
233,3969,3,2,20211,50,15,5,40,60,0
0,3969,3,3,20211,0,0,0,0,0,1
124,3969,4,1,20212,300,2,3,30,60,0
658,3969,4,2,20212,100,20,0,40,80,0
0,3969,4,3,20212,0,0,0,0,0,1
550,3969,5,1,20213,100,10,5,20,80,0
59,3969,5,2,20213,200,20,3,20,60,0
0,3969,5,3,20213,0,0,0,0,0,1
36,3969,6,1,20214,300,15,1,20,60,0
48,3969,6,2,20214,300,5,3,20,60,0
0,3969,6,3,20214,0,0,0,0,0,1
286,3970,1,1,20215,100,5,3,20,70,0
307,3970,1,2,20215,200,5,5,20,70,0
0,3970,1,3,20215,0,0,0,0,0,1
617,3970,2,1,20216,50,20,3,30,80,0
84,3970,2,2,20216,300,2,0,30,60,0
0,3970,2,3,20216,0,0,0,0,0,1
278,3970,3,1,20217,100,20,1,20,70,0
477,3970,3,2,20217,50,20,5,40,70,0
0,3970,3,3,20217,0,0,0,0,0,1
16,3970,4,1,20218,300,15,0,20,60,0
585,3970,4,2,20218,50,5,1,30,80,0
0,3970,4,3,20218,0,0,0,0,0,1
586,3970,5,1,20219,100,5,1,30,80,0
214,3970,5,2,20219,100,15,3,40,60,0
0,3970,5,3,20219,0,0,0,0,0,1
93,3970,6,1,20220,50,15,0,30,60,0
221,3970,6,2,20220,50,2,5,40,60,0
0,3970,6,3,20220,0,0,0,0,0,1
539,3971,1,1,20221,200,20,3,20,80,0
682,3971,1,2,20221,100,2,3,40,80,0
0,3971,1,3,20221,0,0,0,0,0,1
273,3971,2,1,20222,50,15,1,20,70,0
351,3971,2,2,20222,200,10,1,30,70,0
0,3971,2,3,20222,0,0,0,0,0,1
192,3971,3,1,20223,300,10,1,40,60,0
710,3971,3,2,20223,100,10,5,40,80,0
0,3971,3,3,20223,0,0,0,0,0,1
181,3971,4,1,20224,50,2,1,40,60,0
581,3971,4,2,20224,50,2,1,30,80,0
0,3971,4,3,20224,0,0,0,0,0,1
516,3971,5,1,20225,300,15,1,20,80,0
29,3971,5,2,20225,50,10,1,20,60,0
0,3971,5,3,20225,0,0,0,0,0,1
237,3971,6,1,20226,50,20,5,40,60,0
553,3971,6,2,20226,50,15,5,20,80,0
0,3971,6,3,20226,0,0,0,0,0,1
588,3972,1,1,20227,300,5,1,30,80,0
449,3972,1,2,20227,50,10,3,40,70,0
0,3972,1,3,20227,0,0,0,0,0,1
70,3972,2,1,20228,100,10,5,20,60,0
660,3972,2,2,20228,300,20,0,40,80,0
0,3972,2,3,20228,0,0,0,0,0,1
568,3972,3,1,20229,300,5,0,30,80,0
695,3972,3,2,20229,200,15,3,40,80,0
0,3972,3,3,20229,0,0,0,0,0,1
368,3972,4,1,20230,300,5,3,30,70,0
231,3972,4,2,20230,200,10,5,40,60,0
0,3972,4,3,20230,0,0,0,0,0,1
60,3972,5,1,20231,300,20,3,20,60,0
566,3972,5,2,20231,100,5,0,30,80,0
0,3972,5,3,20231,0,0,0,0,0,1
633,3972,6,1,20232,50,15,5,30,80,0
690,3972,6,2,20232,100,10,3,40,80,0
0,3972,6,3,20232,0,0,0,0,0,1
646,3973,1,1,20233,100,5,0,40,80,0
228,3973,1,2,20233,300,5,5,40,60,0
0,3973,1,3,20233,0,0,0,0,0,1
112,3973,2,1,20234,300,10,1,30,60,0
549,3973,2,2,20234,50,10,5,20,80,0
0,3973,2,3,20234,0,0,0,0,0,1
220,3973,3,1,20235,300,20,3,40,60,0
228,3973,3,2,20235,300,5,5,40,60,0
0,3973,3,3,20235,0,0,0,0,0,1
432,3973,4,1,20236,300,10,1,40,70,0
176,3973,4,2,20236,300,15,0,40,60,0
0,3973,4,3,20236,0,0,0,0,0,1
546,3973,5,1,20237,100,5,5,20,80,0
406,3973,5,2,20237,100,5,0,40,70,0
0,3973,5,3,20237,0,0,0,0,0,1
187,3973,6,1,20238,200,5,1,40,60,0
308,3973,6,2,20238,300,5,5,20,70,0
0,3973,6,3,20238,0,0,0,0,0,1
660,3974,1,1,20239,300,20,0,40,80,0
355,3974,1,2,20239,200,15,1,30,70,0
0,3974,1,3,20239,0,0,0,0,0,1
285,3974,2,1,20240,50,5,3,20,70,0
294,3974,2,2,20240,100,15,3,20,70,0
0,3974,2,3,20240,0,0,0,0,0,1
535,3974,3,1,20241,200,15,3,20,80,0
467,3974,3,2,20241,200,5,5,40,70,0
0,3974,3,3,20241,0,0,0,0,0,1
277,3974,4,1,20242,50,20,1,20,70,0
437,3974,4,2,20242,50,20,1,40,70,0
0,3974,4,3,20242,0,0,0,0,0,1
169,3974,5,1,20243,50,10,0,40,60,0
395,3974,5,2,20243,200,15,5,30,70,0
0,3974,5,3,20243,0,0,0,0,0,1
667,3974,6,1,20244,200,5,1,40,80,0
53,3974,6,2,20244,50,15,3,20,60,0
0,3974,6,3,20244,0,0,0,0,0,1
8,3975,1,1,20245,300,5,0,20,60,0
484,3975,1,2,20245,300,2,0,20,80,0
0,3975,1,3,20245,0,0,0,0,0,1
357,3975,2,1,20246,50,20,1,30,70,0
419,3975,2,2,20246,200,20,0,40,70,0
0,3975,2,3,20246,0,0,0,0,0,1
434,3975,3,1,20247,100,15,1,40,70,0
192,3975,3,2,20247,300,10,1,40,60,0
0,3975,3,3,20247,0,0,0,0,0,1
144,3975,4,1,20248,300,2,5,30,60,0
137,3975,4,2,20248,50,20,3,30,60,0
0,3975,4,3,20248,0,0,0,0,0,1
347,3975,5,1,20249,200,5,1,30,70,0
404,3975,5,2,20249,300,2,0,40,70,0
0,3975,5,3,20249,0,0,0,0,0,1
640,3975,6,1,20250,300,20,5,30,80,0
270,3975,6,2,20250,100,10,1,20,70,0
0,3975,6,3,20250,0,0,0,0,0,1
394,3976,1,1,20251,100,15,5,30,70,0
601,3976,1,2,20251,50,2,3,30,80,0
0,3976,1,3,20251,0,0,0,0,0,1
562,3976,2,1,20252,100,2,0,30,80,0
693,3976,2,2,20252,50,15,3,40,80,0
0,3976,2,3,20252,0,0,0,0,0,1
330,3976,3,1,20253,100,10,0,30,70,0
393,3976,3,2,20253,50,15,5,30,70,0
0,3976,3,3,20253,0,0,0,0,0,1
455,3976,4,1,20254,200,15,3,40,70,0
416,3976,4,2,20254,300,15,0,40,70,0
0,3976,4,3,20254,0,0,0,0,0,1
132,3976,5,1,20255,300,10,3,30,60,0
189,3976,5,2,20255,50,10,1,40,60,0
0,3976,5,3,20255,0,0,0,0,0,1
436,3976,6,1,20256,300,15,1,40,70,0
328,3976,6,2,20256,300,5,0,30,70,0
0,3976,6,3,20256,0,0,0,0,0,1
190,3977,1,1,20257,100,10,1,40,60,0
117,3977,1,2,20257,50,20,1,30,60,0
0,3977,1,3,20257,0,0,0,0,0,1
699,3977,2,1,20258,200,20,3,40,80,0
691,3977,2,2,20258,200,10,3,40,80,0
0,3977,2,3,20258,0,0,0,0,0,1
163,3977,3,1,20259,200,2,0,40,60,0
505,3977,3,2,20259,50,5,1,20,80,0
0,3977,3,3,20259,0,0,0,0,0,1
272,3977,4,1,20260,300,10,1,20,70,0
511,3977,4,2,20260,200,10,1,20,80,0
0,3977,4,3,20260,0,0,0,0,0,1
552,3977,5,1,20261,300,10,5,20,80,0
48,3977,5,2,20261,300,5,3,20,60,0
0,3977,5,3,20261,0,0,0,0,0,1
420,3977,6,1,20262,300,20,0,40,70,0
534,3977,6,2,20262,100,15,3,20,80,0
0,3977,6,3,20262,0,0,0,0,0,1
263,3978,1,1,20263,200,2,1,20,70,0
715,3978,1,2,20263,200,15,5,40,80,0
0,3978,1,3,20263,0,0,0,0,0,1
597,3978,2,1,20264,50,20,1,30,80,0
177,3978,2,2,20264,50,20,0,40,60,0
0,3978,2,3,20264,0,0,0,0,0,1
470,3978,3,1,20265,100,10,5,40,70,0
458,3978,3,2,20265,100,20,3,40,70,0
0,3978,3,3,20265,0,0,0,0,0,1
158,3978,4,1,20266,100,20,5,30,60,0
117,3978,4,2,20266,50,20,1,30,60,0
0,3978,4,3,20266,0,0,0,0,0,1
434,3978,5,1,20267,100,15,1,40,70,0
318,3978,5,2,20267,100,20,5,20,70,0
0,3978,5,3,20267,0,0,0,0,0,1
20,3978,6,1,20268,300,20,0,20,60,0
617,3978,6,2,20268,50,20,3,30,80,0
0,3978,6,3,20268,0,0,0,0,0,1
